,CH4 ground truth count,CO2 ground truth count,CH4 Flow (ln/min),CH4 Flow (ln/min) STD,CH4 Flow (ln/min) STUNC,CH4 Pressure outlet (bar(a)),CH4 Pressure outlet (bar(a)) STD,CH4 Pressure outlet (bar(a)) STUNC,CH4 Temperature (°C),CH4 Temperature (°C) STD,CH4 Temperature (°C) STUNC,CO2 Flow (ln/min),CO2 Flow (ln/min) STD,CO2 Flow (ln/min) STUNC,CO2 Pressure outlet (bar(a)),CO2 Pressure outlet (bar(a)) STD,CO2 Pressure outlet (bar(a)) STUNC,CO2 Temperature (°C),CO2 Temperature (°C) STD,CO2 Temperature (°C) STUNC,Total vol. flow (ln/min),Total vol. flow (ln/min) COMB-UNC,CH4 Vol. fraction,CH4 Vol. fraction COMB-UNC,CO2 Vol. fraction,CO2 Vol. fraction COMB-UNC
2024-08-08 11:40:00,964,964,1.5000471488589202,7.02134762113876e-05,2.261423798210121e-06,1.0113026373443985,4.443735431558182e-05,1.4312308121051794e-06,26.932202165974918,0.011386148361419246,0.00036672314580955844,1.5000784551867195,2.1162647693279206e-05,6.81602987190603e-07,1.0125380245850624,4.290645706021601e-05,1.3819239315360426e-06,28.645616339211458,0.011585438992461887,0.00037314186483784447,3.00012560404564,2.361910291958237e-06,0.4999947824971466,1.700752042391513e-06,0.5000052175028533,9.089853485369949e-07
2024-08-08 11:41:00,966,966,1.8981261194616956,0.48940712225800853,0.015746416047483322,1.0216734795031053,0.012412007393729843,0.0003993497918550388,26.970324530020566,0.01148381976244853,0.00036948584434064516,1.9384815927536214,0.4960413685888269,0.01595986942430501,1.0230457112836435,0.01261654082946106,0.00040593054727965447,28.683905051759613,0.011210329528531078,0.00036068644030190006,3.836607712215317,0.022420237518396325,0.49474073500355037,0.010147383199026852,0.5052592649964497,0.010096279836123474
2024-08-08 11:42:00,964,964,2.500055199896263,0.0002467501756636017,7.947288035963902e-06,1.038254386514522,4.592476470463929e-05,1.4791370750196197e-06,26.978566551867065,0.0058673882364243665,0.00018897585060795202,2.500042048029048,6.876752963531854e-05,2.2148529947902975e-06,1.0398499267634864,3.267933236406907e-05,1.052530424433511e-06,28.683951071576562,0.009004329635509059,0.0002900099300505269,5.000097247925311,8.250149145021958e-06,0.5000013151611421,3.581556676890477e-06,0.49999868483885784,1.872794152378351e-06
2024-08-08 11:43:00,966,966,2.5000096460662498,0.0002714317466666335,8.733173297087148e-06,1.0383986069358166,3.1005240465130323e-05,9.975772599378395e-07,26.963039457556764,0.0055866105667587845,0.00017974624863157252,2.50004270269151,8.116791507945461e-05,2.611534860079313e-06,1.0399102655279509,3.388803359313491e-05,1.090329608458945e-06,28.663886856107446,0.004619474539460362,0.00014862915701654148,5.00005234875776,9.115285522810873e-06,0.4999966943720831,3.940343129805672e-06,0.500003305627917,2.1011065249111093e-06
2024-08-08 11:44:00,964,964,2.500044131639002,0.00025312370812462264,8.152565694381274e-06,1.0384975001037358,4.645171735985409e-05,1.496109077252426e-06,26.953363987551747,0.004032615519381537,0.00012988180042682225,2.500048300414942,7.178768887470231e-05,2.312125774132035e-06,1.0399855420124473,3.718867876298794e-05,1.1977666926135266e-06,28.654607363070358,0.003961741373593402,0.00012759909789432597,5.000092432053943,8.474093048616359e-06,0.49999958313011245,3.6750810696954547e-06,0.5000004168698876,1.930704267098065e-06
2024-08-08 11:45:00,964,964,2.5000101763485496,0.0002096297740814974,6.7517204032752845e-06,1.0386294453319493,5.35957057705603e-05,1.7262014509367831e-06,26.94783687655589,0.0030195637135268993,9.725359874539262e-05,2.5000444116182585,7.300664267900969e-05,2.35138563264809e-06,1.0401073731327797,3.1277139810144147e-05,1.0073688431784788e-06,28.650018775933457,0.003759596116760808,0.00012108843756011531,5.000054587966808,7.1494575177021385e-06,0.49999657651040535,3.055847220479421e-06,0.5000034234895946,1.711477707041023e-06
2024-08-08 11:46:00,965,965,2.500043240518138,0.00019068075948860627,6.13823083312928e-06,1.0387712530569955,5.408993321294952e-05,1.7412165585037393e-06,26.948190474611245,0.00323607509385926,0.00010417294315756885,2.5000435304663204,9.165065598804893e-05,2.950339006259213e-06,1.0402194354404142,4.441794509439505e-05,1.429864244582845e-06,28.650486671502463,0.003557429731632521,0.00011451771497009558,5.000086770984458,6.810460925123467e-06,0.499999971005685,2.8077540198529497e-06,0.5000000289943151,1.8021937378731395e-06
2024-08-08 11:47:00,964,964,2.5000153150414914,0.00022426186946849217,7.22298846335837e-06,1.0389012094398333,4.6066128864427215e-05,1.4836901080327685e-06,26.954279730290324,0.004040060303555233,0.00013012158077970276,2.500043899688797,9.139508719028017e-05,2.9436375517050334e-06,1.0403135370331948,3.5928977303674544e-05,1.1571944404983506e-06,28.65625726763469,0.004237692543152896,0.00013648688661606635,5.000059214730289,7.7997797646867e-06,0.4999971415691216,3.283405646549241e-06,0.5000028584308783,1.954419753884509e-06
2024-08-08 11:48:00,962,963,2.500026802598752,0.00026485077317914377,8.539131647098337e-06,1.0390509014553007,5.124987244432541e-05,1.6523622055015929e-06,26.96221991164234,0.0040662149815598745,0.00013110003273223428,2.5000447748701955,8.08667211031484e-05,2.605893667996419e-06,1.0404245419522333,3.48461618393969e-05,1.1229018717778515e-06,28.66412161578388,0.0033925146546101253,0.0001093222568744585,5.0000715774689475,8.92790295060269e-06,0.4999982027985835,3.854171726009665e-06,0.5000017972014166,2.0675291856418917e-06
2024-08-08 11:49:00,967,966,2.5637784004136495,0.2438573778411079,0.007841924605453842,1.0412662390899683,0.007135605175951266,0.0002294655929604734,26.97082544674238,0.003686257520334464,0.00011854205030280239,2.6028810437888197,0.30328028345106434,0.009757883171347704,1.0426507801242233,0.00724803860000261,0.00023320181937134046,28.669585293995706,0.0030405675820884734,9.782865837169993e-05,5.16665944420247,0.012518468976008732,0.49621586793193345,0.003902111928757499,0.5037841320680665,0.004463707992157453
