,CH4 ground truth count,CO2 ground truth count,CH4 Flow (ln/min),CH4 Flow (ln/min) STD,CH4 Flow (ln/min) STUNC,CH4 Pressure outlet (bar(a)),CH4 Pressure outlet (bar(a)) STD,CH4 Pressure outlet (bar(a)) STUNC,CH4 Temperature (°C),CH4 Temperature (°C) STD,CH4 Temperature (°C) STUNC,CO2 Flow (ln/min),CO2 Flow (ln/min) STD,CO2 Flow (ln/min) STUNC,CO2 Pressure outlet (bar(a)),CO2 Pressure outlet (bar(a)) STD,CO2 Pressure outlet (bar(a)) STUNC,CO2 Temperature (°C),CO2 Temperature (°C) STD,CO2 Temperature (°C) STUNC,Total vol. flow (ln/min),Total vol. flow (ln/min) COMB-UNC,CH4 Vol. fraction,CH4 Vol. fraction COMB-UNC,CO2 Vol. fraction,CO2 Vol. fraction COMB-UNC
2024-08-13 11:38:00,956,956,3.485749112552305,0.13648722040861663,0.004414312180161583,1.0301530338912142,0.002642886407402206,8.547705509755196e-05,26.24839079079483,0.017976252613933576,0.0005813935592635075,1.5000674414225943,4.53610874093437e-05,1.4670824129685242e-06,1.0308863243723851,0.0026570202125871132,8.593417502565206e-05,28.10645183995803,0.012777680289949299,0.000413259714493921,4.9858165539748995,0.00441431242395163,0.6991330456739973,0.001545194707085988,0.3008669543260027,0.0008853745558731897
2024-08-13 11:39:00,960,960,3.5000426901041637,0.0001631379544925889,5.265254840701169e-06,1.0309333830208331,2.0066726885138486e-05,6.476508253252832e-07,26.18300529374988,0.017534514543032335,0.0005659240234082999,1.5000735451041656,2.39525473052102e-05,7.730651401027037e-07,1.0316814073958325,2.697060728728568e-05,8.704726071729819e-07,28.05355214374986,0.016003839358246157,0.0005165216942488847,5.0001162352083295,5.3217044495508295e-06,0.6999922652714762,1.8427718879623696e-06,0.30000773472852377,1.182521045452918e-06
2024-08-13 11:40:00,962,962,3.5000074751559227,0.0001471383420901419,4.7439305476131896e-06,1.0309652349272351,2.9103006028249757e-05,9.38318573959485e-07,26.13093564760906,0.013946778642435001,0.00044966219071649726,1.5000789630977145,2.202873678866795e-05,7.102349794934513e-07,1.0316983557172557,1.9978462741725926e-05,6.441314911429566e-07,28.00209760602892,0.013935234611558392,0.00044928999622293294,5.000086438253637,4.796802139621108e-06,0.6999893938590306,1.6605618271105433e-06,0.3000106061409694,1.0698176360552718e-06
2024-08-13 11:41:00,958,958,3.500021872025055,0.00018303201805847322,5.913496084738221e-06,1.030990923068893,2.3347713739519447e-05,7.543303912112737e-07,26.092064263047863,0.00956406176123635,0.0003090008096900151,1.5000763679540705,2.4803027720553056e-05,8.013494517024151e-07,1.0317113926931107,2.700629186436082e-05,8.725336850745727e-07,27.96088761899779,0.010966085285028269,0.00035429813365879585,5.000098239979126,5.967545298358282e-06,0.6999906209922121,2.06857923602591e-06,0.30000937900778785,1.3075869785621726e-06
2024-08-13 11:42:00,954,954,3.500017188469601,0.0001255601600065293,4.065160276321929e-06,1.0310366833333329,3.0989245418122366e-05,1.0033138653247293e-06,26.06229107756801,0.008543531626742484,0.00027660704945523776,1.5000761460167717,2.2509198070086226e-05,7.287621952824721e-07,1.0317504718029342,2.0831900820959795e-05,6.744576917808978e-07,27.926993986373045,0.009659883401977239,0.0003127502726786695,5.0000933344863725,4.129966393260206e-06,0.6999903710455707,1.425218886818591e-06,0.3000096289544293,9.582574759351083e-07
2024-08-13 11:43:00,959,959,3.500013202815426,0.00025970587290248434,8.386340029024616e-06,1.0310879322210629,2.0310731615501163e-05,6.558677309150054e-07,26.034721120959226,0.007111861967520334,0.00022965400062981402,1.5000742633993758,2.3270582406792724e-05,7.514462979051675e-07,1.0317781599582887,2.3966522458333185e-05,7.739193742619224e-07,27.898094431699555,0.008469079355313458,0.00027348083588822,5.000087466214802,8.419938872762436e-06,0.6999903954610275,2.9286436886962834e-06,0.3000096045389725,1.7568881274419397e-06
2024-08-13 11:44:00,959,959,3.5000134745568303,0.0001101669991544671,3.5574779444188322e-06,1.0311592112617296,2.699828105510287e-05,8.718199653970946e-07,26.01061722314901,0.0065926248765009144,0.00021288696046894133,1.5000728513034418,2.2100030603673287e-05,7.13647208755445e-07,1.0318000382690284,1.8867794786101045e-05,6.092728705196235e-07,27.87360608446279,0.008163986849184344,0.0002636288850327738,5.000086325860272,3.6283524723475912e-06,0.6999906094530575,1.2488737964095077e-06,0.30000939054694264,8.677036641379261e-07
2024-08-13 11:45:00,959,959,3.500033821272161,0.0001068394719289349,3.450026486131525e-06,1.0312132675703847,2.256080583109594e-05,7.285264168801242e-07,25.9911211324295,0.006860742745278483,0.00022154493801213837,1.5000760927007288,2.1278881120447667e-05,6.871309089736005e-07,1.0318320864442125,1.4466895612344165e-05,4.6716042426610007e-07,27.851965623566073,0.005985277619524667,0.00019327469465541192,5.00010991397289,3.517787890290704e-06,0.6999913764877964,1.2110327399827107e-06,0.3000086235122034,8.395201990120662e-07
2024-08-13 11:46:00,959,959,4.160565277476539,0.6986999693498964,0.022562198751036624,1.045888512721586,0.015169063626724376,0.0004898346120319985,25.97223734202284,0.008934070176837302,0.0002884961726462712,1.8190178153284686,0.2993989504787174,0.009668096354487975,1.0465873372262757,0.015257143241910541,0.0004926788511488174,27.83104712513021,0.007551659995654025,0.00024385581965994649,5.979583092805007,0.02454638261742333,0.6957952106197471,0.006801381853340072,0.3042047893802529,0.006715699054211674
2024-08-13 11:47:00,963,963,4.900042439460022,0.0002001159987944737,6.4486479358811916e-06,1.063354666666667,1.9146540700346248e-05,6.169886511340877e-07,25.90778564382127,0.023354336711936454,0.0007525829825629232,2.100056117445484,2.7527126045262527e-05,8.870492395504846e-07,1.0641565424714432,3.600825865246554e-05,1.1603499182110892e-06,27.781948390446388,0.01888655734077197,0.0006086108044592501,7.000098556905506,6.509371440802241e-06,0.6999962071428543,1.6114179530238865e-06,0.3000037928571457,1.0213347064799168e-06
