,Air ground truth count,Air Flow (ln/min),Air Flow (ln/min) STD,Air Flow (ln/min) STUNC,Air Pressure outlet (bar(a)),Air Pressure outlet (bar(a)) STD,Air Pressure outlet (bar(a)) STUNC,Air Temperature (°C),Air Temperature (°C) STD,Air Temperature (°C) STUNC,Total vol. flow (ln/min),Total vol. flow (ln/min) COMB-UNC,Air Vol. fraction,Air Vol. fraction COMB-UNC
2024-08-15 15:07:31,32,3.0003061437499996,1.9340388439728148e-05,3.418929954128421e-06,1.150129675,0.0003296088702285454,5.82671668194603e-05,24.001075,0.002401711833949993,0.0004245666810605049,3.0003061437499996,3.418929954128421e-06,1,1.6115345828971915e-06
2024-08-15 15:07:32,32,3.00030148125,2.619896228858282e-05,4.631365973576886e-06,1.15098135625,0.00020396255855345392,3.605582706532638e-05,24.0029305,0.0026063949560018018,0.00046074988695982177,3.00030148125,4.631365973576886e-06,1,2.1830274767644085e-06
2024-08-15 15:07:33,32,3.0002658875,1.6654363792562488e-05,2.9441033935171604e-06,1.1515264812500001,0.00012187083445873774,2.1543923368659156e-05,24.0059576875,0.002807737421691795,0.0004963425426673753,3.0002658875,2.9441033935171604e-06,1,1.3877406550823977e-06
2024-08-15 15:07:34,33,3.000251241176471,1.842223720206126e-05,3.2068998695946777e-06,1.1518702588235297,8.737167060053085e-05,1.5209455615073768e-05,24.00597523529412,0.0031366676491421993,0.0005460237518747433,3.000251241176471,3.2068998695946777e-06,1,1.5116205024799607e-06
2024-08-15 15:07:35,31,3.0002246466666667,2.04006955997084e-05,3.664073094741925e-06,1.1520912866666668,4.263618293465782e-05,7.657684513248045e-06,24.006875200000003,0.0019409130472902829,0.0003485982740662793,3.0002246466666667,3.664073094741925e-06,1,1.7271312899410691e-06
2024-08-15 15:07:36,32,4.8557644375,0.45148559207468086,0.07981213094100754,1.1758899062500001,0.016381006553423144,0.002895780204146695,24.007617875,0.0027881096792147014,0.0004928728152161412,4.8557644375,0.07981213094100754,1,0.023244825705915476
2024-08-15 15:07:37,32,5.000498406249998,0.0005981977381755704,0.00010574741928860018,1.217187125,0.008546652803173863,0.0015108490383928133,24.00888775,0.0017793496377418335,0.0003145475487372693,5.000498406249998,0.00010574741928860018,1,2.9906905751029637e-05
2024-08-15 15:07:38,33,5.00012639375,0.0001097169295277939,1.9099265910854853e-05,1.2395629374999997,0.005056498928689036,0.0008802234808486847,24.010059812500003,0.0022075931454486187,0.00038429264006356145,5.00012639375,1.9099265910854853e-05,1,5.40195162191565e-06
2024-08-15 15:07:39,33,5.000143605882353,0.00014233697899075499,2.477768765852604e-05,1.2532187117647058,0.003180092715409857,0.000553583085620338,24.012868470588238,0.0028983230305997297,0.0005045332793692153,5.000143605882353,2.477768765852604e-05,1,7.007987108551949e-06
2024-08-15 15:07:40,32,5.000126349999999,0.00010415512149344605,1.8412198175831105e-05,1.26138411875,0.0018034259309136157,0.0003188036762791699,24.014942124999997,0.0038684004597077763,0.0006838430493511315,5.000126349999999,1.8412198175831105e-05,1,5.207624478001744e-06
2024-08-15 15:07:41,32,5.000057831250001,7.869718943515824e-05,1.391182907748068e-05,1.2661729124999999,0.0010786991572414022,0.00019068887223640233,24.0166024375,0.003464505697667021,0.0006124438680699453,5.000057831250001,1.391182907748068e-05,1,3.934813960715938e-06
2024-08-15 15:07:42,32,5.0000496437500015,0.0001445365511730844,2.5550693865951103e-05,1.26894746875,0.0006290705214507601,0.00011120500789059748,24.017871875000004,0.003421643871494139,0.0006048668960847243,5.0000496437500015,2.5550693865951103e-05,1,7.226755806002509e-06
2024-08-15 15:07:43,32,4.99999865,4.474077931079697e-05,7.90912711155883e-06,1.2706235687500003,0.0003593399536534435,6.35229294949024e-05,24.018457625,0.0034338110581882005,0.0006070177711395578,4.99999865,7.90912711155883e-06,1,2.237039569540532e-06
2024-08-15 15:07:44,32,5.00004638125,0.0001058268095757333,1.870771367058462e-05,1.271513625,0.0001813380507964699,3.205634135133362e-05,24.0212899375,0.004109565580751767,0.0007264754224701016,5.00004638125,1.870771367058462e-05,1,5.291291395444858e-06
2024-08-15 15:07:45,32,5.0000189187499995,0.00010224669656427402,1.8074833123630356e-05,1.2719049625,8.497139812900937e-05,1.502096295598111e-05,24.0237315,0.003188135735294763,0.0005635880994425217,5.0000189187499995,1.8074833123630356e-05,1,5.1123154844899865e-06
2024-08-15 15:07:46,32,5.00001821875,0.00011139511789865467,1.9692060814303416e-05,1.2720426500000002,2.2112439937739875e-05,3.908964057139026e-06,24.0223639375,0.0027789299491890705,0.0004912500528784949,5.00001821875,1.9692060814303416e-05,1,5.569735600208639e-06
2024-08-15 15:07:47,32,5.00004091875,9.751823226968486e-05,1.723895083180474e-05,1.2720743625000002,1.7946879951684768e-05,3.172590128744299e-06,24.0274421875,0.0031230708438703724,0.0005520861429566834,5.00004091875,1.723895083180474e-05,1,4.875871710569131e-06
2024-08-15 15:07:48,32,5.00000725625,9.046350990868906e-05,1.5991840326592615e-05,1.2719918625000002,3.218541854112723e-05,5.689631926439575e-06,24.026954312499996,0.003150744033160638,0.0005569781179077349,5.00000725625,1.5991840326592615e-05,1,4.523168931185541e-06
2024-08-15 15:07:49,32,5.00003649375,0.00010793070906057746,1.9079634068751664e-05,1.27188734375,4.64430255797775e-05,8.21004458157024e-06,24.025782500000005,0.00296484619050143,0.0005241157116196659,5.00003649375,1.9079634068751664e-05,1,5.3964960653532165e-06
2024-08-15 15:07:50,32,4.9999564375,5.3475213884475505e-05,9.453171590778411e-06,1.2717614437499996,3.051897701975776e-05,5.3950439013867806e-06,24.029102625,0.0036917719480849963,0.0006526192447712929,4.9999564375,9.453171590778411e-06,1,2.6737839895667844e-06
2024-08-15 15:07:51,32,6.9053157375000005,0.2933770231009645,0.05186222061975359,1.31416100625,0.029445108919512547,0.005205209047440954,24.028418750000007,0.0020740185630800153,0.0003666381475651645,6.9053157375000005,0.05186222061975359,1,0.01062141957925803
2024-08-15 15:07:52,32,6.999687856249999,0.0003815044446551034,6.744109496710787e-05,1.3708468312499997,0.008176651954006539,0.0014454415110200644,24.029981437499995,0.003793961552585276,0.0006706839853485227,6.999687856249999,6.744109496710787e-05,1,1.3625766337368147e-05
2024-08-15 15:07:53,34,6.999866300000001,0.00014793938792623357,2.537139571619781e-05,1.391560511764706,0.004701664801679588,0.0008063288613023836,24.030423529411763,0.0025385097527299456,0.00043535083096364564,6.999866300000001,2.537139571619781e-05,1,5.1258938928850095e-06
2024-08-15 15:07:54,32,6.999964662499999,6.879594828184303e-05,1.2161520387062554e-05,1.40403345625,0.0028119465362316113,0.000497086616025849,24.032129625,0.002132643332424695,0.00037700164055244455,6.999964662499999,1.2161520387062554e-05,1,2.4570105564387564e-06
2024-08-15 15:07:55,32,7.000008056250001,8.61075216904916e-05,1.5221803124628583e-05,1.4116594437499999,0.0017742119256987383,0.0003136393209809052,24.032129625,0.0030706848069015687,0.0005428255124616508,7.000008056250001,1.5221803124628583e-05,1,3.0752650925026417e-06
2024-08-15 15:07:56,32,7.000031143749999,5.763387856397405e-05,1.0188326589667012e-05,1.4163746499999998,0.0011014633690383112,0.00019471305436889264,24.034668500000002,0.0025651797078053936,0.00045346399158783005,7.000031143749999,1.0188326589667012e-05,1,2.0583436480647893e-06
2024-08-15 15:07:57,32,7.00004885,6.723463393208113e-05,1.1885516395992428e-05,1.4193067187500001,0.0006573501413186414,0.00011620418563508665,24.034570875000004,0.0029574082318821505,0.0005228008538751965,7.00004885,1.1885516395992428e-05,1,2.401220169059289e-06
2024-08-15 15:07:58,32,7.0000517874999995,0.00010217781151825,1.8062655852838873e-05,1.4211041499999997,0.0004309622535675466,7.618408298326214e-05,24.033887500000002,0.0025333177718826713,0.000447831543849658,7.0000517874999995,1.8062655852838873e-05,1,3.6491805568034877e-06
2024-08-15 15:07:59,32,7.00003745,7.28234119864169e-05,1.2873482111184273e-05,1.4222218437500003,0.00025820729906738933,4.5645033030603474e-05,24.035645000000002,0.0025008208785654356,0.0004420868504416297,7.00003745,1.2873482111184273e-05,1,2.600822227973112e-06
2024-08-15 15:08:00,32,7.0000811375,8.20695304807691e-05,1.4507980382936971e-05,1.42292304375,0.00015978936538978584,2.8247035957153144e-05,24.035742750000004,0.0016991611852124997,0.00030037209909818244,7.0000811375,1.4507980382936971e-05,1,2.9310206863573334e-06
2024-08-15 15:08:01,32,7.000077312499999,7.224484179970963e-05,1.2771204385581004e-05,1.4233512124999999,9.137950080117288e-05,1.6153766169487723e-05,24.036035437499997,0.0030442617489031725,0.000538154531589063,7.000077312499999,1.2771204385581004e-05,1,2.580144424644511e-06
2024-08-15 15:08:02,32,7.000067806250001,8.257395447908275e-05,1.4597150790387175e-05,1.4235945812499997,6.216494423440198e-05,1.0989313405057302e-05,24.037012250000004,0.002533554196512227,0.0004478733382143576,7.000067806250001,1.4597150790387175e-05,1,2.9490412366204763e-06
2024-08-15 15:08:03,32,7.0000720312499976,9.685238746847794e-05,1.7121244988266938e-05,1.4237422875,3.931808532129469e-05,6.9505211884896824e-06,24.036328499999996,0.002645288692499394,0.00046762539316560434,7.0000720312499976,1.7121244988266938e-05,1,3.458978244656116e-06
2024-08-15 15:08:04,32,7.000017887499999,0.00010017411425447301,1.7708448872173464e-05,1.4238738125000001,3.98006176668977e-05,7.035821661919117e-06,24.036621625000002,0.002674199889686543,0.00047273621906141795,7.000017887499999,1.7708448872173464e-05,1,3.5776377955174552e-06
2024-08-15 15:08:05,32,7.000028637499999,8.86122329780536e-05,1.5664577708715977e-05,1.42394149375,1.9905123921594388e-05,3.518762026329489e-06,24.037597812500003,0.001932036239092223,0.0003415389815400662,7.000028637499999,1.5664577708715977e-05,1,3.1647096593057903e-06
2024-08-15 15:08:06,32,7.000038368749999,7.980270437141851e-05,1.410725835451384e-05,1.4240319125000003,9.124828765519583e-06,1.6130570743162425e-06,24.0361335,0.002787782703153591,0.000492815013468617,7.000038368749999,1.410725835451384e-05,1,2.8500809626872413e-06
2024-08-15 15:08:07,32,3.0935164500000005,2.287955107588821,0.40445714290661305,1.2902766125,0.13298423392585992,0.023508513399968418,24.038476812500004,0.0017932274895186926,0.000317000829512199,3.0935164500000005,0.40445714290661305,1,0.18489921942946355
2024-08-15 15:08:08,32,1.6984407937500003,0.0005669715201180737,0.00010022735165378373,1.0901709312499999,0.005581637688435042,0.000986703464904706,24.037109687500003,0.0016632987993239674,0.00029403246503535496,1.6984407937500003,0.00010022735165378373,1,8.345470772434948e-05
2024-08-15 15:08:09,32,1.69914186875,8.818507597661288e-05,1.5589066305628468e-05,1.08165406875,0.0011892122505921152,0.00021022501166595013,24.0360356875,0.003096953895228023,0.0005474692750844569,1.69914186875,1.5589066305628468e-05,1,1.2974943057798876e-05
2024-08-15 15:08:10,32,1.6995963625,0.00016407141890043152,2.900400322584845e-05,1.0801105312500003,0.00026412259203823884,4.6690718973701675e-05,24.037598375,0.002384878889308013,0.0004215910087345844,1.6995963625,2.900400322584845e-05,1,2.4133880037712707e-05
2024-08-15 15:08:11,32,1.6995127,7.728688547658393e-05,1.3662520204320147e-05,1.0811938812500002,0.00036752729280739186,6.497026025381016e-05,24.038379312500005,0.0024850603136538064,0.0004393007498605438,1.6995127,1.3662520204320147e-05,1,1.136897733635411e-05
2024-08-15 15:08:12,32,1.6996925937500003,5.216796550567218e-05,9.222080542441674e-06,1.0826560499999998,0.0005308869094888983,9.384843343569222e-05,24.037890687500003,0.0012103719934381872,0.00021396556107960537,1.6996925937500003,9.222080542441674e-06,1,7.673147146945991e-06
2024-08-15 15:08:13,32,1.69979106875,3.004163153028621e-05,5.310660343243244e-06,1.08467779375,0.0006427676640578087,0.0001136263434956783,24.038281687499996,0.0024871336840823644,0.00043966727343303005,1.69979106875,5.310660343243244e-06,1,4.418430018046035e-06
2024-08-15 15:08:14,33,1.6997917941176466,1.8943055145243462e-05,3.297562636323503e-06,1.086780294117647,0.0005793813354244582,0.0001008573447751716,24.038695529411765,0.002313235426778698,0.00040268260076731406,1.6997917941176466,3.297562636323503e-06,1,2.743546485635468e-06
2024-08-15 15:08:15,32,1.69977830625,1.6612423814711556e-05,2.9366893828318588e-06,1.08842524375,0.00040878328075519,7.226335746441978e-05,24.0372075625,0.0028653604303529702,0.0005065289477115473,1.69977830625,2.9366893828318588e-06,1,2.443322131131528e-06
2024-08-15 15:08:16,32,1.6997748666666666,1.6604503118412545e-05,2.9352891883156712e-06,1.0895599933333335,0.00026757974636860466,4.73018632913542e-05,24.038958733333335,0.0027992174790884184,0.0004948364153698333,1.6997748666666666,2.9352891883156712e-06,1,2.4421621127647783e-06
2024-08-15 15:08:17,31,1.6997856875000001,1.4703916711796331e-05,2.6409014019987233e-06,1.09035145,0.0002030129946579707,3.646221022090487e-05,24.0399415625,0.00261287948360219,0.00046928700881193494,1.6997856875000001,2.6409014019987233e-06,1,2.197217335727634e-06
2024-08-15 15:08:18,33,1.6997986823529412,1.9663584213373365e-05,3.4229906475515e-06,1.090918188235294,0.00013940170319239062,2.426672172796328e-05,24.039890235294123,0.002218180575646082,0.0003861356750949305,1.6997986823529412,3.4229906475515e-06,1,2.8478900753956796e-06
2024-08-15 15:08:19,32,1.6998012933333333,1.6829118755742112e-05,2.9749959983947398e-06,1.09126728,8.210345564329403e-05,1.451397756105553e-05,24.041667866666668,0.0021017992926692618,0.000371549133134881,1.6998012933333333,2.9749959983947398e-06,1,2.4751597174543827e-06
2024-08-15 15:08:20,33,1.6998178941176465,1.5191176328230192e-05,2.6444443664279967e-06,1.0914972705882353,5.912073203098378e-05,1.02915984503386e-05,24.04145305882353,0.002598063111977928,0.0004522647365580834,1.6998178941176465,2.6444443664279967e-06,1,2.200123378442775e-06
2024-08-15 15:08:21,32,1.6998439625000001,1.7892489113190932e-05,3.162975096060946e-06,1.0916391375,3.598551328893335e-05,6.361400117770848e-06,24.042969437499995,0.0026758761548006985,0.0004730325436687394,1.6998439625000001,3.162975096060946e-06,1,2.6314899349461513e-06
2024-08-15 15:08:22,32,1.6998599375,1.8198530160386994e-05,3.2170760210093875e-06,1.0917162625,1.0986286906869645e-05,1.9421194929771266e-06,24.043359812499997,0.0027063968474393815,0.00047842789085157016,1.6998599375,3.2170760210093875e-06,1,2.676474949334905e-06
2024-08-15 15:08:23,32,1.6998688375,1.1639981385998747e-05,2.0576774427312253e-06,1.0917701,1.4950005574136373e-05,2.6428125800621284e-06,24.045312937499997,0.0034705157439734974,0.000613506304194584,1.6998688375,2.0576774427312253e-06,1,1.7118940487075589e-06
2024-08-15 15:08:24,32,1.6998782375,1.1800275420509259e-05,2.0860136924277585e-06,1.0918174999999999,8.970395754939123e-06,1.5857569170611183e-06,24.047071,0.002728927383912631,0.00048241076463257157,1.6998782375,2.0860136924277585e-06,1,1.7354589229084793e-06
2024-08-15 15:08:25,32,1.69989516875,1.2739425353371805e-05,2.2520335139472582e-06,1.091833175,1.0295209241835808e-05,1.8199530671591285e-06,24.0468755,0.0026764015642903967,0.0004731254238220057,1.69989516875,2.2520335139472582e-06,1,1.8735604388386505e-06
2024-08-15 15:08:26,32,1.69992055,1.6340461029776194e-05,2.8886127004673154e-06,1.09183249375,8.001205638318741e-06,1.414426691130805e-06,24.049414687499997,0.0026067995631621045,0.00046082141207651347,1.69992055,2.8886127004673154e-06,1,2.4031212855471676e-06
2024-08-15 15:08:27,32,1.699919325,1.9392558710341484e-05,3.428152442160178e-06,1.0918169500000001,3.8975205793750625e-06,6.88990807872557e-07,24.050684312500003,0.004381641225519434,0.0007745720558228316,1.699919325,3.428152442160178e-06,1,2.8519822125002143e-06
2024-08-15 15:08:28,32,1.6999220875,1.6640908428739306e-05,2.9417247987664844e-06,1.09181186875,6.592189191252372e-06,1.1653454199998036e-06,24.051074625000002,0.004103290839882853,0.0007253661945154523,1.6999220875,2.9417247987664844e-06,1,2.447304578119276e-06
2024-08-15 15:08:29,32,1.6999255374999998,2.0293147447680588e-05,3.5873555429683556e-06,1.0918309750000001,5.336353311638794e-06,9.433429033667702e-07,24.0522468125,0.003561824293228783,0.0006296475277842636,1.6999255374999998,3.5873555429683556e-06,1,2.9844171112231132e-06
2024-08-15 15:08:30,32,1.6999340749999998,1.4568436200678471e-05,2.575360007195832e-06,1.0918120812499998,9.066143520450743e-06,1.6026828906302998e-06,24.054688062500006,0.0037847831724549114,0.0006690614616409005,1.6999340749999998,2.575360007195832e-06,1,2.142500173231493e-06
2024-08-15 15:08:31,32,2.4397292124999996,0.6355733552429332,0.11235455735844115,1.0954861624999999,0.004354258626658908,0.0007697314504876342,24.057911437499996,0.003250869831675365,0.0005746780256831052,2.4397292124999996,0.11235455735844115,1,0.06512744856955444
2024-08-15 15:08:32,32,3.0016259625000004,0.0005753584307485033,0.0001017099619987793,1.11527161875,0.006153799676862939,0.001087848370393342,24.058008937500006,0.002412011593912038,0.0004263874385889438,3.0016259625000004,0.0001017099619987793,1,4.7920563549271934e-05
2024-08-15 15:08:33,32,3.0006098125,7.090474243663956e-05,1.253430604880835e-05,1.13274055,0.0041757518317064755,0.0007381756091879489,24.059864249999997,0.002836066278022026,0.0005013504242709667,3.0006098125,1.253430604880835e-05,1,5.907527708306423e-06
2024-08-15 15:08:34,34,3.000469694117647,2.811973218642386e-05,4.822494284557958e-06,1.144371182352941,0.002813071234708444,0.0004824377366575885,24.06250082352941,0.0032682929075305424,0.0005605076094727844,3.000469694117647,4.822494284557958e-06,1,2.272989737259846e-06
2024-08-15 15:08:35,32,3.0004034,2.3727761518253124e-05,4.194515267983498e-06,1.1517559625000002,0.0016994854365856163,0.0003004294191843674,24.063965625000005,0.00314908073094399,0.0005566840848385962,3.0004034,4.194515267983498e-06,1,1.9770476128520853e-06
2024-08-15 15:08:36,32,3.0003665187500004,1.531936546768976e-05,2.7081068014196133e-06,1.1563589,0.0010849962199626978,0.0001918020461743486,24.064746749999998,0.0026741267858256504,0.00047272329600247593,3.0003665187500004,2.7081068014196133e-06,1,1.276457840396783e-06
2024-08-15 15:08:37,32,3.0003256375,2.0502028354952444e-05,3.6242808194664375e-06,1.1593085687499998,0.0007020787939813598,0.00012411116903787313,24.065918500000002,0.003083768127902962,0.0005451383387117822,3.0003256375,3.6242808194664375e-06,1,1.7083169322276973e-06
2024-08-15 15:08:38,32,3.00030024375,2.2952006992902608e-05,4.057379946630623e-06,1.16118359375,0.00044042693903185564,7.785721880166481e-05,24.065820875,0.002411973794081805,0.0004263807564598724,3.00030024375,4.057379946630623e-06,1,1.9124758464352447e-06
2024-08-15 15:08:39,32,3.00028014375,3.0022346538253234e-05,5.3072512060828324e-06,1.16237279375,0.0002723756608527923,4.814966920479417e-05,24.067969125000005,0.0031767876201177817,0.0005615820171436893,3.00028014375,5.3072512060828324e-06,1,2.5016286063148092e-06
2024-08-15 15:08:40,32,3.0002692562499997,1.4103945960824336e-05,2.493248957596876e-06,1.1630782750000002,0.0001581314790503886,2.795396028889706e-05,24.0684573125,0.0024347802835511484,0.00043041241229958046,3.0002692562499997,2.493248957596876e-06,1,1.1752233513245312e-06
2024-08-15 15:08:41,32,3.0002532562500006,2.0455022814332685e-05,3.6159713353350444e-06,1.1635158874999998,0.00010341950734748785,1.8282158738095157e-05,24.07011775,0.002729290127487314,0.00048247488924294413,3.0002532562500006,3.6159713353350444e-06,1,1.7044413477197003e-06
2024-08-15 15:08:42,32,3.0002401687500004,2.058040228789219e-05,3.6381355043289258e-06,1.16376910625,5.094063824690015e-05,9.005117685588474e-06,24.071192250000003,0.0019743450390778314,0.0003490181913834884,3.0002401687500004,3.6381355043289258e-06,1,1.7148962358292358e-06
2024-08-15 15:08:43,32,3.000220687500001,2.445654309182002e-05,4.323346866151738e-06,1.16388254375,2.445177481628623e-05,4.32250394616061e-06,24.072852374999997,0.003864705868496708,0.0006831899317263669,3.000220687500001,4.323346866151738e-06,1,2.037895344975353e-06
2024-08-15 15:08:44,32,3.00019429375,2.0411841946993584e-05,3.608337964306796e-06,1.1639375562499998,1.2135730646850024e-05,2.1453143587602644e-06,24.0736331875,0.003065990894066155,0.0005419957380625959,3.00019429375,3.608337964306796e-06,1,1.700876672347146e-06
2024-08-15 15:08:45,32,3.0002123875000004,1.4562594777979593e-05,2.5743273797952936e-06,1.1639569187499998,4.607851089891039e-06,8.145606880899443e-07,24.074903062500002,0.0030969118913034255,0.0005474618497694771,3.0002123875000004,2.5743273797952936e-06,1,1.2134636566608394e-06
2024-08-15 15:08:46,32,3.4328603000000006,0.7942246094008261,0.14040040177314025,1.16502686875,0.002465164052882687,0.0004357835546326652,24.076465499999998,0.00320008401973053,0.0005657002776795407,3.4328603000000006,0.14040040177314025,1,0.05783985801875085
2024-08-15 15:08:47,32,5.0007630375,0.0023334722402105056,0.0004125035111908532,1.19882689375,0.013194988451199608,0.0023325664528803555,24.079297562500003,0.0036752693138282725,0.0006497019636237002,5.0007630375,0.0004125035111908532,1,0.00011665580945908326
2024-08-15 15:08:48,32,4.99997445625,0.0003097566291328009,5.475775324432249e-05,1.2288890375000001,0.006122737146829585,0.0010823572389864933,24.0812504375,0.0034234181742575317,0.0006051805514636926,4.99997445625,5.475775324432249e-05,1,1.548791058050322e-05
2024-08-15 15:08:49,32,5.0000710250000004,0.00011451842064345743,2.0244187951940566e-05,1.24496851875,0.003685579400350997,0.0006515245466474099,24.08339925,0.0037359825570616617,0.0006604346501232396,5.0000710250000004,2.0244187951940566e-05,1,5.72583969661998e-06
2024-08-15 15:08:50,32,5.0000777124999995,7.355503948293149e-05,1.3002816802206274e-05,1.25485844375,0.002300489177245796,0.0004066728743191909,24.0859384375,0.00438262435790501,0.0007747458507169928,5.0000777124999995,1.3002816802206274e-05,1,3.6776948135749347e-06
2024-08-15 15:08:51,32,5.0001247875,7.474554055813859e-05,1.3213269648028478e-05,1.2610782500000002,0.0014374130916337193,0.0002541011361151308,24.0878916875,0.00349384881792237,0.0006176310478983778,5.0001247875,1.3213269648028478e-05,1,3.7371837571433106e-06
2024-08-15 15:08:52,34,5.000116211764705,6.913519257899307e-05,1.1856587710852188e-05,1.265020111764706,0.0009582290852677045,0.00016433493236581176,24.088787588235295,0.003836530823198266,0.0006579596080341273,5.000116211764705,1.1856587710852188e-05,1,3.3534714862628054e-06
2024-08-15 15:08:53,32,5.000118774999999,9.309727887164443e-05,1.6457429300038716e-05,1.2675035937499999,0.0005474189224214142,9.677090804850364e-05,24.087501124999996,0.0029094316025639324,0.0005143197038928502,5.000118774999999,1.6457429300038716e-05,1,4.654753369915919e-06
2024-08-15 15:08:54,32,5.000020912499999,0.0001412396916593168,2.496788593624999e-05,1.26898229375,0.0003601410047351979,6.366453665789874e-05,24.089746875000003,0.00356157753203049,0.0006296039061551019,5.000020912499999,2.496788593624999e-05,1,7.06195504633886e-06
2024-08-15 15:08:55,32,5.0000212500000005,0.00010303204679454278,1.8213664741987722e-05,1.2699670124999998,0.0002240192398731474,3.9601380907639586e-05,24.091992999999995,0.0027283929335782248,0.00048231628626865504,5.0000212500000005,1.8213664741987722e-05,1,5.151580445510245e-06
2024-08-15 15:08:56,32,4.999981062500001,4.7686935667348665e-05,8.42993889609722e-06,1.2706063875000002,0.00016609785017672183,2.93622290501168e-05,24.093652999999996,0.0026435487259871136,0.00046731780763563656,4.999981062500001,8.42993889609722e-06,1,2.3843558141150787e-06
2024-08-15 15:08:57,32,5.000071,0.00010205318221397073,1.8040624296291265e-05,1.2710455687499997,9.213806103704374e-05,1.628786194116841e-05,24.094727125,0.002902192547598631,0.0005130400076790134,5.000071,1.8040624296291265e-05,1,5.102586653968049e-06
2024-08-15 15:08:58,32,5.0000796375,0.00013849547706211348,2.4482772748571597e-05,1.2712583625,5.071668857486604e-05,8.965528602653517e-06,24.094141374999996,0.0025832493975614062,0.0004566582916279335,5.0000796375,2.4482772748571597e-05,1,6.924663560526814e-06
2024-08-15 15:08:59,32,4.999956418749999,3.88460760566115e-05,6.8670809505295925e-06,1.2714180124999999,6.0661276775216855e-05,1.0723500040797465e-05,24.0952155,0.002935205841731785,0.0005188759887167283,4.999956418749999,6.8670809505295925e-06,1,1.9423207325836606e-06
2024-08-15 15:09:00,32,5.00005155625,0.00011264526010878856,1.9913056822861717e-05,1.2715837250000002,2.8558513033194e-05,5.048479556593969e-06,24.096192250000005,0.002734161943509708,0.00048333611277947614,5.00005155625,1.9913056822861717e-05,1,5.63220493036634e-06
2024-08-15 15:09:01,32,6.890507325000001,0.3288289467406714,0.05812929452268971,1.3100345125,0.027240697343004383,0.004815520453872192,24.097363875,0.0022617323706996197,0.0003998215741377068,6.890507325000001,0.05812929452268971,1,0.011930505666383259
2024-08-15 15:09:02,32,6.999761024999999,0.0007350029591776821,0.00012993139415667953,1.3671499,0.009164595406963337,0.0016200868897737156,24.098926312500005,0.0020345143144828576,0.00035965471704798213,6.999761024999999,0.00012993139415667953,1,2.625100187537053e-05
2024-08-15 15:09:03,32,6.9997808625,0.00011221186434581447,1.9836442552127595e-05,1.3903237437499998,0.005206995201069223,0.0009204754040704644,24.099316812500003,0.002207044516051727,0.00039015403592018954,6.9997808625,1.9836442552127595e-05,1,4.007692046009907e-06
2024-08-15 15:09:04,32,6.999940256250002,6.6498330492862e-05,1.1755355107271721e-05,1.40433504375,0.0032899666938473637,0.0005815894397743392,24.0991214375,0.002279883387917059,0.0004030302509776781,6.999940256250002,1.1755355107271721e-05,1,2.374960644610072e-06
2024-08-15 15:09:05,32,6.999998887500001,8.835427833436193e-05,1.5618977339267745e-05,1.4131552749999998,0.0020468016560803775,0.0003618268326895726,24.0992194375,0.003019192187076291,0.0005337228172967722,6.999998887500001,1.5618977339267745e-05,1,3.1555104420136924e-06
2024-08-15 15:09:06,32,7.0000413437499995,0.00011179943332451777,1.9763534359144946e-05,1.418615575,0.0012803668341533827,0.00022633901770905212,24.099121625000006,0.0027933125347278562,0.0004937925588198626,7.0000413437499995,1.9763534359144946e-05,1,3.9928133218933805e-06
2024-08-15 15:09:07,33,7.000076464705882,0.00011073157827136204,1.9275893585753587e-05,1.4221364176470583,0.0008211225260544928,0.00014293908458798754,24.10110347058824,0.003064301227801019,0.0005334263748777683,7.000076464705882,1.9275893585753587e-05,1,3.894276051594337e-06
2024-08-15 15:09:08,32,7.000094537500001,8.13828145249138e-05,1.43865850056534e-05,1.4242327625000002,0.00045349329855394954,8.016704665753831e-05,24.102735125000002,0.0037198581312545714,0.0006575842274155064,7.000094537500001,1.43865850056534e-05,1,2.906489836992212e-06
2024-08-15 15:09:09,33,7.0000685250000005,6.824606948392122e-05,1.1880115803950688e-05,1.4254415,0.00027803017582028207,4.8398841291745246e-05,24.102442499999995,0.0027935316954226124,0.0004862914493771148,7.0000685250000005,1.1880115803950688e-05,1,2.4001223463037465e-06
2024-08-15 15:09:10,32,7.00004265625,6.733063660042353e-05,1.1902487430441657e-05,1.42617298125,0.00016163702223912798,2.8573658629022044e-05,24.102539750000002,0.0032212127840294965,0.0005694353508080137,7.00004265625,1.1902487430441657e-05,1,2.404650939530606e-06
2024-08-15 15:09:11,32,7.00001546875,9.889648944724137e-05,1.748259458092205e-05,1.4266362875000003,0.00012053904415859855,2.130849388057243e-05,24.103028000000002,0.0017563031628959145,0.00031047346907577065,7.00001546875,1.748259458092205e-05,1,3.532009675147954e-06
2024-08-15 15:09:12,32,7.000085643749999,8.412468499188714e-05,1.4871283805736394e-05,1.42690883125,4.951631002341639e-05,8.753329649223285e-06,24.102832375000006,0.0023680086676356117,0.00041860874669841556,7.000085643749999,1.4871283805736394e-05,1,3.004416276927896e-06
2024-08-15 15:09:13,32,7.0000728875,7.160876924891172e-05,1.2658761582082047e-05,1.42698085625,1.2503224584071147e-05,2.2102787225237645e-06,24.1023440625,0.0028529226293685923,0.0005043302343567717,7.0000728875,1.2658761582082047e-05,1,2.5574294153702025e-06
