TimeStamp,123M04971901FD: Flow (ln/min),123M04971901FD: Pressure outlet (bar(a)),123M04971901FD: Temperature (°C),123M05180215PI: Flow (ln/min),123M05180215PI: Pressure outlet (bar(a)),123M05180215PI: Temperature (°C)
2024-07-26 16:55:06.001,3.4999366,1.0752571,28.517189,,,
2024-07-26 16:55:06.040,,,,3.500063,1.0737724,30.135939
2024-07-26 16:55:06.051,3.499985,1.0752522,28.521875,,,
2024-07-26 16:55:06.089,,,,3.500094,1.073775,30.135939
2024-07-26 16:55:06.100,3.4999847,1.0752518,28.521875,,,
2024-07-26 16:55:06.151,,,,3.500089,1.0737762,30.142189
2024-07-26 16:55:06.153,3.5000033,1.0752478,28.521875,,,
2024-07-26 16:55:06.195,3.4999638,1.0752493,28.520313,,,
2024-07-26 16:55:06.202,,,,3.5000296,1.0737745,30.126564
2024-07-26 16:55:06.244,3.4999278,1.07525,28.518751,,,
2024-07-26 16:55:06.252,,,,3.500026,1.0737711,30.135939
2024-07-26 16:55:06.299,,,,3.5000587,1.0737704,30.1375
2024-07-26 16:55:06.301,3.4999208,1.0752487,28.518751,,,
2024-07-26 16:55:06.341,3.4999528,1.075242,28.521875,,,
2024-07-26 16:55:06.348,,,,3.5000122,1.0737661,30.13125
2024-07-26 16:55:06.391,3.4999552,1.0752482,28.523438,,,
2024-07-26 16:55:06.413,,,,3.500025,1.0737654,30.13125
2024-07-26 16:55:06.449,3.499997,1.0752436,28.526564,,,
2024-07-26 16:55:06.471,,,,3.5000436,1.0737604,30.132812
2024-07-26 16:55:06.499,3.4999986,1.0752443,28.518751,,,
2024-07-26 16:55:06.526,,,,3.4999874,1.0737652,30.13125
2024-07-26 16:55:06.563,3.4999897,1.0752456,28.523438,,,
2024-07-26 16:55:06.577,,,,3.4999285,1.0737664,30.13125
2024-07-26 16:55:06.602,3.4999945,1.0752534,28.523438,,,
2024-07-26 16:55:06.624,,,,3.4999728,1.0737708,30.135939
2024-07-26 16:55:06.650,3.5000005,1.0752506,28.521875,,,
2024-07-26 16:55:06.688,,,,3.5000048,1.0737765,30.129688
2024-07-26 16:55:06.699,3.4999363,1.0752456,28.517189,,,
2024-07-26 16:55:06.743,,,,3.5000918,1.073767,30.134377
2024-07-26 16:55:06.755,3.4999588,1.0752442,28.525002,,,
2024-07-26 16:55:06.793,,,,3.4999795,1.073763,30.135939
2024-07-26 16:55:06.804,3.4999743,1.0752487,28.520313,,,
2024-07-26 16:55:06.840,,,,3.4999406,1.0737593,30.1375
2024-07-26 16:55:06.860,3.5000315,1.0752425,28.521875,,,
2024-07-26 16:55:06.897,,,,3.4999125,1.073758,30.13125
2024-07-26 16:55:06.909,3.4999948,1.0752482,28.520313,,,
2024-07-26 16:55:06.956,,,,3.4999363,1.0737584,30.135939
2024-07-26 16:55:06.958,3.5000317,1.0752542,28.525002,,,
2024-07-26 16:55:07.015,3.4999995,1.0752532,28.520313,,,
2024-07-26 16:55:07.022,,,,3.4999897,1.0737649,30.129688
2024-07-26 16:55:07.067,3.500048,1.0752567,28.523438,,,
2024-07-26 16:55:07.077,,,,3.5000489,1.0737673,30.128126
2024-07-26 16:55:07.121,3.5000412,1.0752614,28.525002,,,
2024-07-26 16:55:07.130,,,,3.5000522,1.0737643,30.132812
2024-07-26 16:55:07.177,,,,3.500064,1.0737661,30.135939
2024-07-26 16:55:07.182,3.5000107,1.0752556,28.525002,,,
2024-07-26 16:55:07.222,,,,3.500093,1.0737653,30.1375
2024-07-26 16:55:07.225,3.4999673,1.0752516,28.518751,,,
2024-07-26 16:55:07.268,3.4999719,1.0752509,28.523438,,,
2024-07-26 16:55:07.275,,,,3.5000784,1.0737586,30.132812
2024-07-26 16:55:07.321,,,,3.500031,1.0737592,30.134377
2024-07-26 16:55:07.323,3.4999373,1.0752544,28.518751,,,
2024-07-26 16:55:07.373,3.4999354,1.0752509,28.518751,,,
2024-07-26 16:55:07.382,,,,3.5000072,1.0737574,30.1375
2024-07-26 16:55:07.426,,,,3.5000505,1.073759,30.135939
2024-07-26 16:55:07.427,3.4999225,1.0752586,28.520313,,,
2024-07-26 16:55:07.476,,,,3.500017,1.0737641,30.135939
2024-07-26 16:55:07.478,3.4999795,1.0752584,28.518751,,,
2024-07-26 16:55:07.525,3.4999785,1.0752571,28.520313,,,
2024-07-26 16:55:07.533,,,,3.5000439,1.0737618,30.132812
2024-07-26 16:55:07.573,3.4999945,1.0752573,28.520313,,,
2024-07-26 16:55:07.581,,,,3.4999952,1.0737574,30.134377
2024-07-26 16:55:07.635,,,,3.4999726,1.073762,30.13125
2024-07-26 16:55:07.637,3.5000393,1.075265,28.521875,,,
2024-07-26 16:55:07.684,,,,3.500045,1.0737576,30.132812
2024-07-26 16:55:07.695,3.499993,1.0752579,28.523438,,,
2024-07-26 16:55:07.742,,,,3.49996,1.0737553,30.135939
2024-07-26 16:55:07.750,3.4999957,1.0752599,28.529688,,,
2024-07-26 16:55:07.791,,,,3.5000446,1.0737643,30.132812
2024-07-26 16:55:07.802,3.499978,1.0752603,28.517189,,,
2024-07-26 16:55:07.846,,,,3.5000122,1.0737687,30.134377
2024-07-26 16:55:07.848,3.4999797,1.0752561,28.517189,,,
2024-07-26 16:55:07.902,,,,3.5001543,1.0737753,30.13125
2024-07-26 16:55:07.905,3.5000477,1.0752614,28.525002,,,
2024-07-26 16:55:07.952,,,,3.5000973,1.0737784,30.134377
2024-07-26 16:55:07.954,3.500062,1.0752587,28.518751,,,
2024-07-26 16:55:08.000,,,,3.5000815,1.0737759,30.13125
2024-07-26 16:55:08.012,3.4999661,1.0752519,28.523438,,,
2024-07-26 16:55:08.052,,,,3.5001223,1.0737755,30.1375
2024-07-26 16:55:08.071,3.499996,1.0752513,28.526564,,,
2024-07-26 16:55:08.109,,,,3.5000548,1.0737771,30.128126
2024-07-26 16:55:08.120,3.5000293,1.0752566,28.520313,,,
2024-07-26 16:55:08.175,,,,3.5000577,1.0737807,30.1375
2024-07-26 16:55:08.178,3.5000916,1.0752614,28.518751,,,
2024-07-26 16:55:08.218,3.5000885,1.0752647,28.521875,,,
2024-07-26 16:55:08.225,,,,3.500093,1.073782,30.132812
2024-07-26 16:55:08.277,3.5000741,1.075262,28.517189,,,
2024-07-26 16:55:08.284,,,,3.5000784,1.0737808,30.13125
2024-07-26 16:55:08.339,,,,3.5001144,1.0737811,30.13125
2024-07-26 16:55:08.344,3.50008,1.0752571,28.521875,,,
2024-07-26 16:55:08.380,3.500057,1.0752597,28.515625,,,
2024-07-26 16:55:08.404,,,,3.5000815,1.073792,30.135939
2024-07-26 16:55:08.428,3.5000553,1.075261,28.523438,,,
2024-07-26 16:55:08.460,,,,3.5000572,1.0737873,30.13125
2024-07-26 16:55:08.486,3.5000522,1.075265,28.518751,,,
2024-07-26 16:55:08.511,,,,3.50008,1.0737888,30.132812
2024-07-26 16:55:08.536,3.5000381,1.0752606,28.520313,,,
2024-07-26 16:55:08.558,,,,3.50006,1.0737859,30.135939
2024-07-26 16:55:08.592,3.500048,1.0752652,28.526564,,,
2024-07-26 16:55:08.608,,,,3.5000634,1.0737807,30.135939
2024-07-26 16:55:08.642,3.500021,1.0752553,28.521875,,,
2024-07-26 16:55:08.664,,,,3.500029,1.0737782,30.128126
2024-07-26 16:55:08.698,3.5000114,1.0752461,28.523438,,,
2024-07-26 16:55:08.720,,,,3.5000405,1.0737792,30.132812
2024-07-26 16:55:08.751,3.50006,1.0752426,28.526564,,,
2024-07-26 16:55:08.773,,,,3.4999926,1.073781,30.129688
2024-07-26 16:55:08.801,3.5000386,1.0752413,28.520313,,,
2024-07-26 16:55:08.819,,,,3.5000057,1.0737772,30.132812
2024-07-26 16:55:08.849,3.5000331,1.0752407,28.528126,,,
2024-07-26 16:55:08.883,,,,3.500001,1.0737778,30.134377
2024-07-26 16:55:08.894,3.5000327,1.0752326,28.526564,,,
2024-07-26 16:55:08.932,,,,3.4999232,1.0737773,30.129688
2024-07-26 16:55:08.946,3.5000665,1.0752314,28.520313,,,
2024-07-26 16:55:08.984,,,,3.4999018,1.0737718,30.134377
2024-07-26 16:55:08.993,3.5000699,1.0752282,28.523438,,,
2024-07-26 16:55:09.040,,,,3.4999244,1.0737715,30.139063
2024-07-26 16:55:09.042,3.5000033,1.075231,28.525002,,,
2024-07-26 16:55:09.096,,,,3.5000432,1.0737643,30.135939
2024-07-26 16:55:09.098,3.5000067,1.0752347,28.523438,,,
2024-07-26 16:55:09.140,3.4999828,1.0752324,28.523438,,,
2024-07-26 16:55:09.147,,,,3.500036,1.0737599,30.132812
2024-07-26 16:55:09.188,3.499972,1.0752335,28.526564,,,
2024-07-26 16:55:09.195,,,,3.500078,1.0737646,30.13125
2024-07-26 16:55:09.251,,,,3.500129,1.0737554,30.13125
2024-07-26 16:55:09.253,3.5000327,1.0752352,28.528126,,,
2024-07-26 16:55:09.295,3.5000403,1.0752378,28.521875,,,
2024-07-26 16:55:09.303,,,,3.5000527,1.0737526,30.132812
2024-07-26 16:55:09.358,,,,3.5000756,1.0737475,30.13125
2024-07-26 16:55:09.360,3.5000007,1.0752323,28.521875,,,
2024-07-26 16:55:09.400,3.499963,1.0752312,28.521875,,,
2024-07-26 16:55:09.423,,,,3.499987,1.073746,30.135939
2024-07-26 16:55:09.449,3.4999707,1.0752321,28.521875,,,
2024-07-26 16:55:09.480,,,,3.4999146,1.0737506,30.134377
2024-07-26 16:55:09.508,3.4999585,1.0752375,28.526564,,,
2024-07-26 16:55:09.545,,,,3.500038,1.0737576,30.13125
2024-07-26 16:55:09.555,3.49997,1.0752392,28.5125,,,
2024-07-26 16:55:09.601,,,,3.500051,1.0737492,30.13125
2024-07-26 16:55:09.604,3.500009,1.075233,28.523438,,,
2024-07-26 16:55:09.653,3.5000155,1.0752332,28.521875,,,
2024-07-26 16:55:09.660,,,,3.5000668,1.0737534,30.132812
2024-07-26 16:55:09.708,,,,3.4999986,1.0737535,30.135939
2024-07-26 16:55:09.711,3.499995,1.0752379,28.521875,,,
2024-07-26 16:55:09.757,3.4999402,1.0752403,28.526564,,,
2024-07-26 16:55:09.765,,,,3.5000145,1.0737468,30.1375
2024-07-26 16:55:09.817,3.4999626,1.0752395,28.518751,,,
2024-07-26 16:55:09.824,,,,3.4999712,1.0737523,30.129688
2024-07-26 16:55:09.872,3.4999325,1.0752366,28.521875,,,
2024-07-26 16:55:09.881,,,,3.4999213,1.0737525,30.132812
2024-07-26 16:55:09.929,3.4999285,1.0752327,28.520313,,,
2024-07-26 16:55:09.936,,,,3.5000646,1.0737574,30.13125
2024-07-26 16:55:09.979,3.4999926,1.0752257,28.520313,,,
2024-07-26 16:55:09.986,,,,3.5000222,1.0737624,30.132812
2024-07-26 16:55:10.035,,,,3.50001,1.073763,30.135939
2024-07-26 16:55:10.037,3.5000024,1.0752277,28.521875,,,
2024-07-26 16:55:10.076,3.4999707,1.0752289,28.517189,,,
2024-07-26 16:55:10.098,,,,3.500064,1.0737613,30.129688
2024-07-26 16:55:10.125,3.5000184,1.0752234,28.526564,,,
2024-07-26 16:55:10.147,,,,3.5000377,1.0737617,30.134377
2024-07-26 16:55:10.173,3.499972,1.0752255,28.514063,,,
2024-07-26 16:55:10.194,,,,3.5000134,1.0737616,30.13125
2024-07-26 16:55:10.222,3.4999726,1.0752234,28.523438,,,
2024-07-26 16:55:10.244,,,,3.500017,1.0737641,30.13125
2024-07-26 16:55:10.270,3.499971,1.0752221,28.520313,,,
2024-07-26 16:55:10.300,,,,3.5000305,1.0737637,30.132812
2024-07-26 16:55:10.320,3.500008,1.0752289,28.523438,,,
2024-07-26 16:55:10.358,,,,3.5000513,1.0737616,30.132812
2024-07-26 16:55:10.368,3.5000718,1.0752302,28.523438,,,
2024-07-26 16:55:10.406,,,,3.5000849,1.0737658,30.135939
2024-07-26 16:55:10.418,3.4999766,1.0752255,28.53125,,,
2024-07-26 16:55:10.456,,,,3.5001023,1.0737647,30.135939
2024-07-26 16:55:10.466,3.5000048,1.0752285,28.515625,,,
2024-07-26 16:55:10.511,,,,3.5000784,1.07376,30.1375
2024-07-26 16:55:10.524,3.5000832,1.0752282,28.521875,,,
2024-07-26 16:55:10.562,,,,3.4999158,1.07376,30.129688
2024-07-26 16:55:10.574,3.5000122,1.0752325,28.518751,,,
2024-07-26 16:55:10.618,,,,3.4999678,1.0737576,30.134377
2024-07-26 16:55:10.619,3.500006,1.0752317,28.521875,,,
2024-07-26 16:55:10.664,,,,3.5000117,1.0737618,30.134377
2024-07-26 16:55:10.678,3.5000415,1.0752345,28.523438,,,
2024-07-26 16:55:10.714,,,,3.5000634,1.0737604,30.134377
2024-07-26 16:55:10.725,3.4999785,1.0752355,28.518751,,,
2024-07-26 16:55:10.774,,,,3.500094,1.0737488,30.135939
2024-07-26 16:55:10.780,3.4999654,1.075232,28.518751,,,
2024-07-26 16:55:10.819,,,,3.5000756,1.0737503,30.134377
2024-07-26 16:55:10.840,3.499939,1.0752292,28.518751,,,
2024-07-26 16:55:10.881,,,,3.4999156,1.0737541,30.132812
2024-07-26 16:55:10.887,3.4999783,1.0752286,28.518751,,,
2024-07-26 16:55:10.941,,,,3.4999185,1.0737576,30.135939
2024-07-26 16:55:10.943,3.499972,1.0752305,28.517189,,,
2024-07-26 16:55:10.996,,,,3.5000322,1.0737604,30.135939
2024-07-26 16:55:10.998,3.5000234,1.0752295,28.520313,,,
2024-07-26 16:55:11.045,,,,3.500017,1.0737634,30.134377
2024-07-26 16:55:11.050,3.5000086,1.0752292,28.520313,,,
2024-07-26 16:55:11.109,,,,3.499978,1.0737617,30.128126
2024-07-26 16:55:11.111,3.500023,1.0752199,28.517189,,,
2024-07-26 16:55:11.167,,,,3.4999654,1.0737618,30.134377
2024-07-26 16:55:11.169,3.499985,1.0752169,28.521875,,,
2024-07-26 16:55:11.225,,,,3.4999511,1.0737655,30.13125
2024-07-26 16:55:11.227,3.4999905,1.0752174,28.523438,,,
2024-07-26 16:55:11.266,3.5000508,1.0752169,28.521875,,,
2024-07-26 16:55:11.274,,,,3.5000737,1.0737666,30.134377
2024-07-26 16:55:11.317,3.4999766,1.0752076,28.521875,,,
2024-07-26 16:55:11.323,,,,3.49996,1.0737721,30.13125
2024-07-26 16:55:11.364,3.4999692,1.0752157,28.523438,,,
2024-07-26 16:55:11.372,,,,3.5000446,1.0737721,30.135939
2024-07-26 16:55:11.420,,,,3.4999886,1.0737759,30.13125
2024-07-26 16:55:11.421,3.500039,1.0752186,28.523438,,,
2024-07-26 16:55:11.468,,,,3.5000267,1.0737761,30.134377
2024-07-26 16:55:11.470,3.5000412,1.075221,28.529688,,,
2024-07-26 16:55:11.521,3.5000598,1.0752239,28.520313,,,
2024-07-26 16:55:11.528,,,,3.500025,1.0737829,30.129688
2024-07-26 16:55:11.577,3.5000591,1.0752269,28.521875,,,
2024-07-26 16:55:11.584,,,,3.5000305,1.0737853,30.132812
2024-07-26 16:55:11.619,3.5000842,1.0752257,28.525002,,,
2024-07-26 16:55:11.625,,,,3.500002,1.0737834,30.13125
2024-07-26 16:55:11.683,,,,3.5000498,1.0737858,30.1375
2024-07-26 16:55:11.688,3.500096,1.0752357,28.521875,,,
2024-07-26 16:55:11.724,3.500068,1.0752318,28.515625,,,
2024-07-26 16:55:11.731,,,,3.5000498,1.0737848,30.125
2024-07-26 16:55:11.792,3.500042,1.0752286,28.521875,,,
2024-07-26 16:55:11.799,,,,3.4999368,1.0737845,30.13125
2024-07-26 16:55:11.838,3.500039,1.0752347,28.517189,,,
2024-07-26 16:55:11.845,,,,3.5000534,1.0737851,30.123438
2024-07-26 16:55:11.888,3.500039,1.0752335,28.521875,,,
2024-07-26 16:55:11.894,,,,3.5000563,1.073786,30.132812
2024-07-26 16:55:11.937,3.500025,1.075239,28.523438,,,
2024-07-26 16:55:11.959,,,,3.5000966,1.0737902,30.132812
2024-07-26 16:55:11.987,3.500078,1.0752479,28.526564,,,
2024-07-26 16:55:12.009,,,,3.5000267,1.0737908,30.13125
2024-07-26 16:55:12.036,3.5001113,1.0752505,28.517189,,,
2024-07-26 16:55:12.073,,,,3.5000906,1.0737895,30.13125
2024-07-26 16:55:12.084,3.5000305,1.0752491,28.518751,,,
2024-07-26 16:55:12.121,,,,3.5001118,1.0737872,30.135939
2024-07-26 16:55:12.133,3.5000315,1.0752429,28.515625,,,
2024-07-26 16:55:12.172,,,,3.4999628,1.0737897,30.1375
2024-07-26 16:55:12.191,3.5000222,1.0752443,28.515625,,,
2024-07-26 16:55:12.228,,,,3.5000174,1.0737879,30.134377
2024-07-26 16:55:12.240,3.499995,1.0752448,28.523438,,,
2024-07-26 16:55:12.278,,,,3.4999762,1.0737913,30.132812
2024-07-26 16:55:12.288,3.5000155,1.0752467,28.521875,,,
2024-07-26 16:55:12.327,,,,3.4999857,1.0738003,30.134377
2024-07-26 16:55:12.337,3.5000196,1.0752445,28.515625,,,
2024-07-26 16:55:12.376,,,,3.5000737,1.0738046,30.135939
2024-07-26 16:55:12.394,3.5000005,1.0752445,28.520313,,,
2024-07-26 16:55:12.431,,,,3.5000048,1.0738049,30.13125
2024-07-26 16:55:12.443,3.5000608,1.0752426,28.520313,,,
2024-07-26 16:55:12.482,,,,3.5000615,1.0738076,30.128126
2024-07-26 16:55:12.501,3.500076,1.0752453,28.526564,,,
2024-07-26 16:55:12.539,,,,3.500033,1.0738024,30.134377
2024-07-26 16:55:12.550,3.500047,1.0752528,28.521875,,,
2024-07-26 16:55:12.591,,,,3.5000556,1.0737977,30.13125
2024-07-26 16:55:12.609,3.5000513,1.0752504,28.520313,,,
2024-07-26 16:55:12.638,,,,3.5000155,1.0737985,30.135939
2024-07-26 16:55:12.666,3.4999807,1.0752496,28.515625,,,
2024-07-26 16:55:12.687,,,,3.5000622,1.0737994,30.126564
2024-07-26 16:55:12.716,3.4999397,1.0752455,28.520313,,,
2024-07-26 16:55:12.740,,,,3.4999802,1.073801,30.13125
2024-07-26 16:55:12.764,3.4999945,1.0752449,28.523438,,,
2024-07-26 16:55:12.784,,,,3.4999454,1.0738053,30.132812
2024-07-26 16:55:12.832,,,,3.5000134,1.073802,30.134377
2024-07-26 16:55:12.834,3.5000453,1.0752559,28.526564,,,
2024-07-26 16:55:12.883,,,,3.4999425,1.0738026,30.132812
2024-07-26 16:55:12.884,3.5000145,1.0752585,28.517189,,,
2024-07-26 16:55:12.931,,,,3.4998574,1.0738,30.13125
2024-07-26 16:55:12.933,3.4999743,1.0752577,28.517189,,,
2024-07-26 16:55:12.989,3.5000656,1.0752573,28.526564,,,
2024-07-26 16:55:12.996,,,,3.4999702,1.0737987,30.134377
2024-07-26 16:55:13.043,,,,3.5000324,1.0738039,30.13125
2024-07-26 16:55:13.045,3.500031,1.0752571,28.518751,,,
2024-07-26 16:55:13.095,3.5000114,1.075253,28.517189,,,
2024-07-26 16:55:13.105,,,,3.500106,1.0738052,30.134377
2024-07-26 16:55:13.157,,,,3.5001192,1.0738072,30.132812
2024-07-26 16:55:13.159,3.5000172,1.0752546,28.518751,,,
2024-07-26 16:55:13.203,3.5000012,1.0752602,28.514063,,,
2024-07-26 16:55:13.211,,,,3.5000887,1.0738113,30.13125
2024-07-26 16:55:13.251,3.5000002,1.0752563,28.518751,,,
2024-07-26 16:55:13.258,,,,3.5000727,1.0738096,30.13125
2024-07-26 16:55:13.306,,,,3.4999607,1.0738021,30.132812
2024-07-26 16:55:13.307,3.5000129,1.0752498,28.514063,,,
2024-07-26 16:55:13.363,,,,3.4999413,1.0738087,30.135939
2024-07-26 16:55:13.365,3.5000489,1.0752516,28.520313,,,
2024-07-26 16:55:13.416,3.5000656,1.075253,28.520313,,,
2024-07-26 16:55:13.423,,,,3.4999983,1.073804,30.13125
2024-07-26 16:55:13.462,3.5000079,1.075251,28.521875,,,
2024-07-26 16:55:13.468,,,,3.5000582,1.0737994,30.134377
2024-07-26 16:55:13.514,3.4999764,1.0752519,28.517189,,,
2024-07-26 16:55:13.520,,,,3.5000784,1.0737991,30.134377
2024-07-26 16:55:13.576,,,,3.5000422,1.0737936,30.135939
2024-07-26 16:55:13.580,3.4999797,1.0752586,28.520313,,,
2024-07-26 16:55:13.617,3.4999626,1.0752627,28.518751,,,
2024-07-26 16:55:13.625,,,,3.4999905,1.0737923,30.132812
2024-07-26 16:55:13.680,,,,3.4999719,1.0737895,30.128126
2024-07-26 16:55:13.683,3.50001,1.0752659,28.518751,,,
2024-07-26 16:55:13.724,3.5000706,1.0752604,28.523438,,,
2024-07-26 16:55:13.731,,,,3.50001,1.0737854,30.126564
2024-07-26 16:55:13.777,,,,3.4999928,1.0737896,30.139063
2024-07-26 16:55:13.781,3.4999948,1.0752604,28.521875,,,
2024-07-26 16:55:13.822,3.4999814,1.0752587,28.520313,,,
2024-07-26 16:55:13.828,,,,3.4999619,1.0737894,30.117188
2024-07-26 16:55:13.878,3.500002,1.0752605,28.523438,,,
2024-07-26 16:55:13.886,,,,3.5000134,1.0737895,30.13125
2024-07-26 16:55:13.939,,,,3.500065,1.0737945,30.13125
2024-07-26 16:55:13.943,3.4999785,1.0752548,28.525002,,,
2024-07-26 16:55:13.983,3.5000315,1.075264,28.515625,,,
2024-07-26 16:55:14.004,,,,3.4999797,1.0737915,30.134377
2024-07-26 16:55:14.030,3.5000358,1.0752665,28.517189,,,
2024-07-26 16:55:14.053,,,,3.5001042,1.0737963,30.132812
2024-07-26 16:55:14.079,3.5000134,1.0752614,28.5125,,,
2024-07-26 16:55:14.109,,,,3.4999623,1.0737953,30.135939
2024-07-26 16:55:14.128,3.500073,1.0752571,28.518751,,,
2024-07-26 16:55:14.166,,,,3.499972,1.0737948,30.132812
2024-07-26 16:55:14.178,3.500065,1.0752614,28.517189,,,
2024-07-26 16:55:14.215,,,,3.500036,1.0737997,30.134377
2024-07-26 16:55:14.225,3.5000603,1.0752674,28.515625,,,
2024-07-26 16:55:14.264,,,,3.4999895,1.0737983,30.128126
2024-07-26 16:55:14.278,3.5000107,1.0752703,28.520313,,,
2024-07-26 16:55:14.315,,,,3.5000956,1.0737908,30.13125
2024-07-26 16:55:14.325,3.5000105,1.0752681,28.521875,,,
2024-07-26 16:55:14.362,,,,3.5000389,1.0737936,30.134377
2024-07-26 16:55:14.377,3.5000706,1.0752677,28.518751,,,
2024-07-26 16:55:14.419,,,,3.5000863,1.073791,30.132812
2024-07-26 16:55:14.433,3.5000746,1.0752642,28.521875,,,
2024-07-26 16:55:14.468,,,,3.5000484,1.0737958,30.13125
2024-07-26 16:55:14.482,3.500002,1.0752654,28.518751,,,
2024-07-26 16:55:14.517,,,,3.5000606,1.0737928,30.134377
2024-07-26 16:55:14.535,3.499989,1.0752645,28.528126,,,
2024-07-26 16:55:14.567,,,,3.500104,1.07379,30.132812
2024-07-26 16:55:14.582,3.4999506,1.0752597,28.518751,,,
2024-07-26 16:55:14.617,,,,3.5000544,1.0737906,30.13125
2024-07-26 16:55:14.627,3.500009,1.0752568,28.520313,,,
2024-07-26 16:55:14.673,,,,3.5000966,1.0737913,30.13125
2024-07-26 16:55:14.683,3.4999764,1.0752599,28.518751,,,
2024-07-26 16:55:14.721,,,,3.5001333,1.0737828,30.128126
2024-07-26 16:55:14.734,3.499983,1.075262,28.517189,,,
2024-07-26 16:55:14.773,,,,3.500008,1.0737836,30.129688
2024-07-26 16:55:14.791,3.4999835,1.0752593,28.523438,,,
2024-07-26 16:55:14.841,,,,3.5000093,1.0737767,30.129688
2024-07-26 16:55:14.843,3.4999964,1.0752574,28.521875,,,
2024-07-26 16:55:14.893,,,,3.4999545,1.0737702,30.126564
2024-07-26 16:55:14.895,3.4999738,1.075258,28.518751,,,
2024-07-26 16:55:14.946,3.499994,1.0752648,28.520313,,,
2024-07-26 16:55:14.953,,,,3.4999614,1.0737749,30.13125
2024-07-26 16:55:15.000,,,,3.499986,1.0737765,30.128126
2024-07-26 16:55:15.002,3.5000443,1.0752707,28.517189,,,
2024-07-26 16:55:15.048,,,,3.5000243,1.0737772,30.129688
2024-07-26 16:55:15.050,3.4999874,1.0752686,28.520313,,,
2024-07-26 16:55:15.094,3.4999838,1.0752623,28.517189,,,
2024-07-26 16:55:15.100,,,,3.5000727,1.0737815,30.132812
2024-07-26 16:55:15.148,,,,3.5000854,1.0737767,30.13125
2024-07-26 16:55:15.150,3.500021,1.0752546,28.518751,,,
2024-07-26 16:55:15.205,,,,3.5000205,1.0737741,30.128126
2024-07-26 16:55:15.209,3.4999301,1.0752501,28.520313,,,
2024-07-26 16:55:15.249,3.4999764,1.0752485,28.520313,,,
2024-07-26 16:55:15.256,,,,3.4999924,1.073777,30.132812
2024-07-26 16:55:15.305,3.4999483,1.0752473,28.517189,,,
2024-07-26 16:55:15.312,,,,3.5000105,1.0737753,30.126564
2024-07-26 16:55:15.355,3.4999352,1.0752488,28.517189,,,
2024-07-26 16:55:15.363,,,,3.4999957,1.0737771,30.128126
2024-07-26 16:55:15.410,,,,3.5000498,1.0737727,30.128126
2024-07-26 16:55:15.420,3.500014,1.0752572,28.517189,,,
2024-07-26 16:55:15.459,,,,3.500119,1.0737724,30.132812
2024-07-26 16:55:15.469,3.5000467,1.0752562,28.518751,,,
2024-07-26 16:55:15.508,,,,3.5000556,1.0737749,30.135939
2024-07-26 16:55:15.521,3.5000067,1.0752479,28.514063,,,
2024-07-26 16:55:15.558,,,,3.4999337,1.0737704,30.13125
2024-07-26 16:55:15.569,3.50004,1.0752544,28.514063,,,
2024-07-26 16:55:15.621,,,,3.50003,1.0737731,30.126564
2024-07-26 16:55:15.624,3.5000234,1.0752536,28.518751,,,
2024-07-26 16:55:15.670,,,,3.4999936,1.0737681,30.134377
2024-07-26 16:55:15.672,3.5000618,1.0752542,28.521875,,,
2024-07-26 16:55:15.718,3.5000246,1.0752554,28.515625,,,
2024-07-26 16:55:15.725,,,,3.5001042,1.0737647,30.128126
2024-07-26 16:55:15.765,3.4999802,1.0752536,28.517189,,,
2024-07-26 16:55:15.771,,,,3.500091,1.0737612,30.135939
2024-07-26 16:55:15.825,,,,3.5000756,1.0737641,30.128126
2024-07-26 16:55:15.827,3.500016,1.0752549,28.515625,,,
2024-07-26 16:55:15.881,3.5000303,1.0752552,28.525002,,,
2024-07-26 16:55:15.889,,,,3.499969,1.0737672,30.128126
2024-07-26 16:55:15.939,,,,3.500046,1.0737613,30.126564
2024-07-26 16:55:15.942,3.5000386,1.0752501,28.5125,,,
2024-07-26 16:55:15.987,3.5000281,1.0752436,28.517189,,,
2024-07-26 16:55:15.994,,,,3.5000644,1.0737604,30.134377
2024-07-26 16:55:16.039,,,,3.500017,1.0737647,30.129688
2024-07-26 16:55:16.042,3.4999719,1.0752386,28.517189,,,
2024-07-26 16:55:16.083,3.5000057,1.0752375,28.518751,,,
2024-07-26 16:55:16.089,,,,3.5000393,1.0737636,30.129688
2024-07-26 16:55:16.136,3.500063,1.0752321,28.514063,,,
2024-07-26 16:55:16.144,,,,3.5001502,1.0737598,30.126564
2024-07-26 16:55:16.190,,,,3.500069,1.0737646,30.134377
2024-07-26 16:55:16.201,3.5000386,1.0752264,28.520313,,,
2024-07-26 16:55:16.240,,,,3.500023,1.0737636,30.134377
2024-07-26 16:55:16.250,3.499989,1.0752243,28.523438,,,
2024-07-26 16:55:16.287,,,,3.5000033,1.0737596,30.13125
2024-07-26 16:55:16.298,3.4999583,1.0752214,28.529688,,,
2024-07-26 16:55:16.344,,,,3.5000067,1.0737702,30.134377
2024-07-26 16:55:16.349,3.499984,1.0752282,28.518751,,,
2024-07-26 16:55:16.395,3.500007,1.0752361,28.518751,,,
2024-07-26 16:55:16.401,,,,3.5000505,1.0737736,30.134377
2024-07-26 16:55:16.446,3.4999754,1.0752407,28.517189,,,
2024-07-26 16:55:16.466,,,,3.500002,1.0737754,30.128126
