TimeStamp,123M04971901FD: Flow (ln/min),123M04971901FD: Pressure outlet (bar(a)),123M04971901FD: Temperature (°C),123M05180215PI: Flow (ln/min),123M05180215PI: Pressure outlet (bar(a)),123M05180215PI: Temperature (°C)
2024-08-19 09:43:44.366,,,,0,1.0250083,25.890625
2024-08-19 09:43:44.369,4.9999223,1.0217651,24.401564,,,
2024-08-19 09:43:44.409,4.9999957,1.0217701,24.398438,,,
2024-08-19 09:43:44.419,,,,0,1.0250137,25.889063
2024-08-19 09:43:44.473,5.000004,1.0217716,24.40625,,,
2024-08-19 09:43:44.481,,,,0,1.0250126,25.889063
2024-08-19 09:43:44.535,4.99987,1.0217743,24.407814,,,
2024-08-19 09:43:44.541,,,,0,1.0250156,25.889063
2024-08-19 09:43:44.599,4.999853,1.0217698,24.400002,,,
2024-08-19 09:43:44.608,,,,0,1.0250164,25.889063
2024-08-19 09:43:44.661,4.999896,1.0217705,24.400002,,,
2024-08-19 09:43:44.668,,,,0,1.0250179,25.884377
2024-08-19 09:43:44.728,,,,0,1.0250164,25.8875
2024-08-19 09:43:44.731,5.000034,1.0217719,24.401564,,,
2024-08-19 09:43:44.791,4.999907,1.0217664,24.395313,,,
2024-08-19 09:43:44.797,,,,0,1.025016,25.893751
2024-08-19 09:43:44.845,4.9999914,1.0217693,24.401564,,,
2024-08-19 09:43:44.851,,,,0,1.0250187,25.8875
2024-08-19 09:43:44.913,,,,0,1.0250233,25.889063
2024-08-19 09:43:44.916,4.999934,1.0217748,24.400002,,,
2024-08-19 09:43:44.973,4.999917,1.0217755,24.400002,,,
2024-08-19 09:43:44.982,,,,0,1.0250235,25.889063
2024-08-19 09:43:45.034,4.999864,1.0217823,24.398438,,,
2024-08-19 09:43:45.042,,,,0,1.0250217,25.893751
2024-08-19 09:43:45.098,5.000009,1.0217807,24.396875,,,
2024-08-19 09:43:45.105,,,,0,1.0250173,25.890625
2024-08-19 09:43:45.159,5.0000277,1.0217766,24.396875,,,
2024-08-19 09:43:45.167,,,,0,1.025016,25.889063
2024-08-19 09:43:45.227,,,,0,1.0250106,25.885939
2024-08-19 09:43:45.229,5.000022,1.0217794,24.396875,,,
2024-08-19 09:43:45.284,5.0001945,1.0217755,24.401564,,,
2024-08-19 09:43:45.293,,,,0,1.02501,25.890625
2024-08-19 09:43:45.347,5.000188,1.0217683,24.400002,,,
2024-08-19 09:43:45.354,,,,0,1.0250105,25.889063
2024-08-19 09:43:45.410,5.0000296,1.0217714,24.40625,,,
2024-08-19 09:43:45.420,,,,0,1.0250076,25.8875
2024-08-19 09:43:45.477,,,,0,1.0250108,25.892189
2024-08-19 09:43:45.479,4.999915,1.0217708,24.403126,,,
2024-08-19 09:43:45.539,,,,0,1.0250146,25.885939
2024-08-19 09:43:45.541,4.999913,1.0217685,24.400002,,,
2024-08-19 09:43:45.601,,,,0,1.0250134,25.8875
2024-08-19 09:43:45.602,4.999961,1.0217711,24.404688,,,
2024-08-19 09:43:45.660,,,,0,1.0250182,25.885939
2024-08-19 09:43:45.663,5.000124,1.0217783,24.400002,,,
2024-08-19 09:43:45.723,,,,0,1.0250193,25.889063
2024-08-19 09:43:45.725,5.0000043,1.0217811,24.403126,,,
2024-08-19 09:43:45.776,4.9999423,1.021777,24.392189,,,
2024-08-19 09:43:45.783,,,,0,1.0250202,25.893751
2024-08-19 09:43:45.855,4.999985,1.0217745,24.392189,,,
2024-08-19 09:43:45.863,,,,0,1.0250217,25.890625
2024-08-19 09:43:45.903,5.000011,1.0217727,24.400002,,,
2024-08-19 09:43:45.910,,,,0,1.0250211,25.8875
2024-08-19 09:43:45.967,5.0000176,1.0217717,24.400002,,,
2024-08-19 09:43:45.974,,,,0,1.025015,25.889063
2024-08-19 09:43:46.029,4.9998517,1.0217795,24.400002,,,
2024-08-19 09:43:46.038,,,,0,1.0250143,25.885939
2024-08-19 09:43:46.098,,,,0,1.0250093,25.889063
2024-08-19 09:43:46.100,4.999971,1.0217938,24.403126,,,
2024-08-19 09:43:46.152,4.9999495,1.0217996,24.400002,,,
2024-08-19 09:43:46.162,,,,0,1.0250132,25.892189
2024-08-19 09:43:46.221,,,,0,1.0250158,25.8875
2024-08-19 09:43:46.222,4.999976,1.0217947,24.401564,,,
2024-08-19 09:43:46.283,4.999938,1.0217971,24.400002,,,
2024-08-19 09:43:46.293,,,,0,1.0250274,25.889063
2024-08-19 09:43:46.342,5.0000014,1.0218012,24.400002,,,
2024-08-19 09:43:46.351,,,,0,1.0250288,25.885939
2024-08-19 09:43:46.402,5.0000353,1.0218047,24.393751,,,
2024-08-19 09:43:46.411,,,,0,1.0250304,25.8875
2024-08-19 09:43:46.464,5.000019,1.0218004,24.40625,,,
2024-08-19 09:43:46.473,,,,0,1.0250324,25.893751
2024-08-19 09:43:46.532,,,,0,1.0250325,25.8875
2024-08-19 09:43:46.534,4.9999795,1.0217973,24.400002,,,
2024-08-19 09:43:46.592,,,,0,1.0250332,25.890625
2024-08-19 09:43:46.594,5.0000067,1.0217971,24.400002,,,
2024-08-19 09:43:46.658,,,,0,1.0250301,25.892189
2024-08-19 09:43:46.661,4.9999886,1.0217971,24.398438,,,
2024-08-19 09:43:46.719,5.0001006,1.0217968,24.401564,,,
2024-08-19 09:43:46.727,,,,0,1.0250236,25.885939
2024-08-19 09:43:46.782,,,,0,1.0250263,25.892189
2024-08-19 09:43:46.785,5.000202,1.0217971,24.403126,,,
2024-08-19 09:43:46.839,5.000259,1.0217875,24.396875,,,
2024-08-19 09:43:46.850,,,,0,1.0250226,25.890625
2024-08-19 09:43:46.904,5.0002565,1.0217779,24.398438,,,
2024-08-19 09:43:46.911,,,,0,1.0250223,25.885939
2024-08-19 09:43:46.972,,,,0,1.0250282,25.890625
2024-08-19 09:43:46.974,5.0001736,1.0217745,24.400002,,,
2024-08-19 09:43:47.034,,,,0,1.0250343,25.890625
2024-08-19 09:43:47.037,5.000479,1.0217743,24.400002,,,
2024-08-19 09:43:47.096,,,,0,1.0250363,25.889063
2024-08-19 09:43:47.098,5.000612,1.0217752,24.395313,,,
2024-08-19 09:43:47.159,,,,0,1.0250311,25.890625
2024-08-19 09:43:47.162,5.000751,1.0217788,24.398438,,,
2024-08-19 09:43:47.214,5.0008597,1.021776,24.398438,,,
2024-08-19 09:43:47.223,,,,0,1.0250258,25.889063
2024-08-19 09:43:47.277,5.0009084,1.0217679,24.396875,,,
2024-08-19 09:43:47.287,,,,0,1.0250233,25.885939
2024-08-19 09:43:47.339,5.000604,1.0217642,24.398438,,,
2024-08-19 09:43:47.348,,,,0,1.0250256,25.889063
2024-08-19 09:43:47.402,5.000461,1.0217621,24.398438,,,
2024-08-19 09:43:47.411,,,,0,1.0250307,25.885939
2024-08-19 09:43:47.469,,,,0,1.0250317,25.8875
2024-08-19 09:43:47.471,5.000621,1.0217574,24.400002,,,
2024-08-19 09:43:47.525,5.00067,1.0217562,24.396875,,,
2024-08-19 09:43:47.534,,,,0,1.0250263,25.889063
2024-08-19 09:43:47.588,5.000648,1.0217601,24.403126,,,
2024-08-19 09:43:47.595,,,,0,1.025027,25.893751
2024-08-19 09:43:47.651,5.0005703,1.0217568,24.403126,,,
2024-08-19 09:43:47.659,,,,0,1.0250286,25.892189
2024-08-19 09:43:47.720,5.000361,1.0217611,24.398438,,,
2024-08-19 09:43:47.728,,,,0,1.0250343,25.889063
2024-08-19 09:43:47.781,,,,0,1.0250416,25.889063
2024-08-19 09:43:47.783,5.00028,1.0217662,24.404688,,,
2024-08-19 09:43:47.855,5.0002737,1.0217657,24.400002,,,
2024-08-19 09:43:47.856,,,,0,1.0250438,25.890625
2024-08-19 09:43:47.904,,,,0,1.0250459,25.885939
2024-08-19 09:43:47.906,5.0003057,1.0217735,24.401564,,,
2024-08-19 09:43:47.962,5.0002885,1.0217793,24.403126,,,
2024-08-19 09:43:47.971,,,,0,1.0250423,25.892189
2024-08-19 09:43:48.031,,,,0,1.0250379,25.893751
2024-08-19 09:43:48.033,5.0004373,1.0217774,24.404688,,,
2024-08-19 09:43:48.094,,,,0,1.0250438,25.890625
2024-08-19 09:43:48.097,5.0003424,1.0217729,24.403126,,,
2024-08-19 09:43:48.153,,,,0,1.0250449,25.889063
2024-08-19 09:43:48.156,5.000409,1.0217674,24.396875,,,
2024-08-19 09:43:48.211,5.0002556,1.021776,24.403126,,,
2024-08-19 09:43:48.221,,,,0,1.0250446,25.889063
2024-08-19 09:43:48.273,5.0001416,1.0217804,24.403126,,,
2024-08-19 09:43:48.282,,,,0,1.0250517,25.889063
2024-08-19 09:43:48.341,,,,0,1.0250474,25.885939
2024-08-19 09:43:48.343,5.0000277,1.021784,24.392189,,,
2024-08-19 09:43:48.398,5.000073,1.0217828,24.403126,,,
2024-08-19 09:43:48.405,,,,0,1.0250491,25.885939
2024-08-19 09:43:48.466,,,,0,1.0250505,25.890625
2024-08-19 09:43:48.468,5.000067,1.0217799,24.395313,,,
2024-08-19 09:43:48.527,,,,0,1.0250509,25.892189
2024-08-19 09:43:48.529,5.0000954,1.0217798,24.401564,,,
2024-08-19 09:43:48.588,,,,0,1.0250506,25.890625
2024-08-19 09:43:48.591,5.0002723,1.0217737,24.393751,,,
2024-08-19 09:43:48.646,5.0003104,1.0217735,24.396875,,,
2024-08-19 09:43:48.654,,,,0,1.0250543,25.889063
2024-08-19 09:43:48.715,,,,0,1.0250562,25.882812
2024-08-19 09:43:48.717,5.000209,1.0217705,24.401564,,,
2024-08-19 09:43:48.778,,,,0,1.0250567,25.889063
2024-08-19 09:43:48.780,5.0000954,1.0217702,24.395313,,,
2024-08-19 09:43:48.833,5.0000443,1.0217712,24.400002,,,
2024-08-19 09:43:48.840,,,,0,1.0250477,25.889063
2024-08-19 09:43:48.897,5.0001082,1.0217708,24.401564,,,
2024-08-19 09:43:48.905,,,,0,1.0250477,25.8875
2024-08-19 09:43:48.965,5.0000033,1.0217605,24.401564,,,
2024-08-19 09:43:48.973,,,,0,1.0250509,25.8875
2024-08-19 09:43:49.027,,,,0,1.0250498,25.890625
2024-08-19 09:43:49.029,4.999919,1.0217589,24.401564,,,
2024-08-19 09:43:49.081,4.99996,1.0217657,24.400002,,,
2024-08-19 09:43:49.090,,,,0,1.0250503,25.882812
2024-08-19 09:43:49.146,4.9999466,1.0217682,24.40625,,,
2024-08-19 09:43:49.156,,,,0,1.0250468,25.885939
2024-08-19 09:43:49.207,5.0000525,1.0217755,24.398438,,,
2024-08-19 09:43:49.215,,,,0,1.0250509,25.893751
2024-08-19 09:43:49.272,4.9999347,1.0217813,24.403126,,,
2024-08-19 09:43:49.282,,,,0,1.0250452,25.882812
2024-08-19 09:43:49.333,4.9999895,1.0217857,24.403126,,,
2024-08-19 09:43:49.341,,,,0,1.0250515,25.892189
2024-08-19 09:43:49.401,,,,0,1.0250539,25.890625
2024-08-19 09:43:49.403,5.000211,1.0217876,24.398438,,,
2024-08-19 09:43:49.458,5.0002537,1.021784,24.400002,,,
2024-08-19 09:43:49.466,,,,0,1.0250537,25.889063
2024-08-19 09:43:49.522,,,,0,1.0250539,25.8875
2024-08-19 09:43:49.527,5.000139,1.0217937,24.404688,,,
2024-08-19 09:43:49.589,,,,0,1.0250524,25.885939
2024-08-19 09:43:49.590,5.000079,1.0217967,24.404688,,,
2024-08-19 09:43:49.650,,,,0,1.0250561,25.885939
2024-08-19 09:43:49.652,4.9999404,1.021798,24.395313,,,
2024-08-19 09:43:49.710,,,,0,1.0250547,25.8875
2024-08-19 09:43:49.715,5.0000377,1.0218065,24.400002,,,
2024-08-19 09:43:49.769,4.999961,1.0218058,24.400002,,,
2024-08-19 09:43:49.776,,,,0,1.0250556,25.8875
2024-08-19 09:43:49.842,4.99999,1.0218087,24.398438,,,
2024-08-19 09:43:49.847,,,,0,1.0250611,25.8875
2024-08-19 09:43:49.895,4.9999633,1.0218127,24.401564,,,
2024-08-19 09:43:49.906,,,,0,1.0250667,25.884377
2024-08-19 09:43:49.958,4.999983,1.0218138,24.401564,,,
2024-08-19 09:43:49.966,,,,0,1.0250623,25.8875
2024-08-19 09:43:50.019,4.9999676,1.0218061,24.392189,,,
2024-08-19 09:43:50.027,,,,0,1.025064,25.889063
2024-08-19 09:43:50.086,,,,0,1.0250642,25.889063
2024-08-19 09:43:50.088,5.0000033,1.0218117,24.403126,,,
2024-08-19 09:43:50.143,5.0000234,1.0218136,24.398438,,,
2024-08-19 09:43:50.152,,,,0,1.0250652,25.889063
2024-08-19 09:43:50.203,5.0001345,1.0218152,24.400002,,,
2024-08-19 09:43:50.211,,,,0,1.0250629,25.8875
2024-08-19 09:43:50.267,5.000301,1.0218146,24.403126,,,
2024-08-19 09:43:50.274,,,,0,1.0250616,25.884377
2024-08-19 09:43:50.331,5.0002604,1.0218174,24.396875,,,
2024-08-19 09:43:50.339,,,,0,1.0250586,25.893751
2024-08-19 09:43:50.392,5.000266,1.0218132,24.396875,,,
2024-08-19 09:43:50.400,,,,0,1.0250596,25.8875
2024-08-19 09:43:50.460,,,,0,1.0250665,25.892189
2024-08-19 09:43:50.461,5.0000563,1.0218197,24.400002,,,
2024-08-19 09:43:50.517,4.999937,1.0218306,24.395313,,,
2024-08-19 09:43:50.525,,,,0,1.025076,25.892189
2024-08-19 09:43:50.586,,,,0,1.0250914,25.8875
2024-08-19 09:43:50.588,5.0000005,1.021856,24.400002,,,
2024-08-19 09:43:50.643,5.0000324,1.0218685,24.400002,,,
2024-08-19 09:43:50.653,,,,0,1.0251087,25.890625
2024-08-19 09:43:50.710,,,,0,1.0251253,25.885939
2024-08-19 09:43:50.712,5.0001345,1.0218914,24.398438,,,
2024-08-19 09:43:50.772,,,,0,1.0251445,25.8875
2024-08-19 09:43:50.774,5.0000305,1.0219122,24.404688,,,
2024-08-19 09:43:50.831,5.0000014,1.0219309,24.401564,,,
2024-08-19 09:43:50.839,,,,0,1.0251671,25.889063
2024-08-19 09:43:50.898,4.9999437,1.0219525,24.403126,,,
2024-08-19 09:43:50.908,,,,0,1.0251858,25.8875
2024-08-19 09:43:50.954,4.9999638,1.0219706,24.398438,,,
2024-08-19 09:43:50.962,,,,0,1.0252061,25.892189
2024-08-19 09:43:51.016,5.000054,1.0219861,24.396875,,,
2024-08-19 09:43:51.022,,,,0,1.0252239,25.892189
2024-08-19 09:43:51.076,4.9999485,1.0220017,24.395313,,,
2024-08-19 09:43:51.086,,,,0,1.025242,25.890625
2024-08-19 09:43:51.142,,,,0,1.0252613,25.890625
2024-08-19 09:43:51.147,5.0002556,1.0220306,24.40625,,,
2024-08-19 09:43:51.203,5.0003834,1.0220573,24.398438,,,
2024-08-19 09:43:51.211,,,,0,1.0252913,25.890625
2024-08-19 09:43:51.263,5.0002947,1.0220851,24.393751,,,
2024-08-19 09:43:51.271,,,,0,1.0253161,25.8875
2024-08-19 09:43:51.328,5.000067,1.0221248,24.395313,,,
2024-08-19 09:43:51.335,,,,0,1.0253477,25.885939
2024-08-19 09:43:51.387,5,1.0221643,24.401564,,,
2024-08-19 09:43:51.393,,,,0,1.0253891,25.890625
2024-08-19 09:43:51.449,4.999939,1.0222077,24.396875,,,
2024-08-19 09:43:51.457,,,,0,1.0254337,25.885939
2024-08-19 09:43:51.511,5.0001717,1.0222497,24.392189,,,
2024-08-19 09:43:51.521,,,,0,1.0254748,25.885939
2024-08-19 09:43:51.574,5.000018,1.022294,24.396875,,,
2024-08-19 09:43:51.585,,,,0,1.0255156,25.890625
2024-08-19 09:43:51.643,,,,0,1.0255485,25.8875
2024-08-19 09:43:51.644,5.0000844,1.0223314,24.400002,,,
2024-08-19 09:43:51.702,4.99997,1.0223624,24.404688,,,
2024-08-19 09:43:51.710,,,,0,1.0255857,25.890625
2024-08-19 09:43:51.769,4.999858,1.0224006,24.396875,,,
2024-08-19 09:43:51.776,,,,0,1.0256174,25.890625
2024-08-19 09:43:51.830,,,,0,1.0256552,25.8875
2024-08-19 09:43:51.832,4.999878,1.0224438,24.398438,,,
2024-08-19 09:43:51.891,5.0000014,1.0224876,24.396875,,,
2024-08-19 09:43:51.898,,,,0,1.0257114,25.892189
2024-08-19 09:43:51.953,5.000002,1.0225458,24.400002,,,
2024-08-19 09:43:51.962,,,,0,1.0257726,25.8875
2024-08-19 09:43:52.014,5.000104,1.0226214,24.401564,,,
2024-08-19 09:43:52.022,,,,0,1.025847,25.885939
2024-08-19 09:43:52.076,5.0000563,1.0227009,24.398438,,,
2024-08-19 09:43:52.084,,,,0,1.0259223,25.889063
2024-08-19 09:43:52.143,,,,0,1.025991,25.890625
2024-08-19 09:43:52.145,5.0001655,1.0227948,24.398438,,,
2024-08-19 09:43:52.204,,,,0,1.0260637,25.8875
2024-08-19 09:43:52.206,5.000176,1.0228679,24.395313,,,
2024-08-19 09:43:52.264,5.0001974,1.0229256,24.396875,,,
2024-08-19 09:43:52.271,,,,0,1.0261412,25.890625
2024-08-19 09:43:52.329,,,,0,1.0262077,25.8875
2024-08-19 09:43:52.330,5.0002503,1.022997,24.401564,,,
2024-08-19 09:43:52.389,5.0003376,1.0230569,24.401564,,,
2024-08-19 09:43:52.398,,,,0,1.0262748,25.8875
2024-08-19 09:43:52.451,5.000235,1.0231256,24.398438,,,
2024-08-19 09:43:52.459,,,,0,1.0263418,25.893751
2024-08-19 09:43:52.512,5.0002637,1.0231967,24.398438,,,
2024-08-19 09:43:52.520,,,,0,1.0264249,25.889063
2024-08-19 09:43:52.581,,,,0,1.0265243,25.885939
2024-08-19 09:43:52.582,5.000089,1.0233208,24.401564,,,
2024-08-19 09:43:52.637,5.000147,1.0234257,24.396875,,,
2024-08-19 09:43:52.645,,,,0,1.026657,25.889063
2024-08-19 09:43:52.706,,,,0,1.026777,25.8875
2024-08-19 09:43:52.708,5.0001607,1.023576,24.398438,,,
2024-08-19 09:43:52.770,,,,0,1.0268974,25.885939
2024-08-19 09:43:52.773,5.000049,1.0237093,24.398438,,,
2024-08-19 09:43:52.829,,,,0,1.0270144,25.889063
2024-08-19 09:43:52.830,5.0001106,1.0238191,24.398438,,,
2024-08-19 09:43:52.894,,,,0,1.0271301,25.885939
2024-08-19 09:43:52.896,5.000089,1.0239444,24.392189,,,
2024-08-19 09:43:52.949,5.000081,1.0240413,24.398438,,,
2024-08-19 09:43:52.959,,,,0,1.0272453,25.892189
2024-08-19 09:43:53.018,,,,0,1.0273567,25.8875
2024-08-19 09:43:53.019,5.000107,1.024163,24.393751,,,
2024-08-19 09:43:53.076,5.000121,1.024274,24.400002,,,
2024-08-19 09:43:53.085,,,,0,1.0274956,25.885939
2024-08-19 09:43:53.144,,,,0,1.0276382,25.890625
2024-08-19 09:43:53.146,5.000131,1.024456,24.396875,,,
2024-08-19 09:43:53.204,,,,0,1.0278201,25.889063
2024-08-19 09:43:53.206,5.0002513,1.0246311,24.400002,,,
2024-08-19 09:43:53.261,5.000264,1.024813,24.398438,,,
2024-08-19 09:43:53.268,,,,0,1.0280517,25.889063
2024-08-19 09:43:53.328,,,,0,1.0282607,25.8875
2024-08-19 09:43:53.331,5.0004206,1.0250878,24.396875,,,
2024-08-19 09:43:53.388,5.0003543,1.0253143,24.393751,,,
2024-08-19 09:43:53.395,,,,0,1.0285591,25.884377
2024-08-19 09:43:53.448,5.000391,1.025593,24.401564,,,
2024-08-19 09:43:53.457,,,,0,1.0288368,25.889063
2024-08-19 09:43:53.516,,,,0,1.0290965,25.889063
2024-08-19 09:43:53.519,5.000529,1.0259192,24.398438,,,
2024-08-19 09:43:53.576,,,,0,1.0293665,25.885939
2024-08-19 09:43:53.580,5.0006723,1.0261818,24.401564,,,
2024-08-19 09:43:53.642,,,,0,1.0296415,25.889063
2024-08-19 09:43:53.646,5.000676,1.0264549,24.400002,,,
2024-08-19 09:43:53.699,5.0004807,1.026662,24.396875,,,
2024-08-19 09:43:53.706,,,,0,1.0299283,25.885939
2024-08-19 09:43:53.760,5.000414,1.0269244,24.398438,,,
2024-08-19 09:43:53.768,,,,0,1.0301735,25.8875
2024-08-19 09:43:53.829,,,,0,1.0304172,25.882812
2024-08-19 09:43:53.838,5.000449,1.0272114,24.398438,,,
2024-08-19 09:43:53.882,5.000365,1.0274136,24.398438,,,
2024-08-19 09:43:53.889,,,,0,1.0306621,25.885939
2024-08-19 09:43:53.954,,,,0,1.0309123,25.885939
2024-08-19 09:43:53.956,5.000219,1.0277117,24.403126,,,
2024-08-19 09:43:54.015,,,,0,1.0311662,25.892189
2024-08-19 09:43:54.017,5.0003624,1.0279709,24.403126,,,
2024-08-19 09:43:54.074,5.000364,1.028197,24.404688,,,
2024-08-19 09:43:54.083,,,,0,1.0314523,25.885939
2024-08-19 09:43:54.142,,,,0,1.0316806,25.889063
2024-08-19 09:43:54.145,5.0004325,1.0284823,24.401564,,,
2024-08-19 09:43:54.204,,,,0,1.0319333,25.889063
2024-08-19 09:43:54.207,5.0006037,1.0287287,24.392189,,,
2024-08-19 09:43:54.259,5.0006566,1.0289632,24.398438,,,
2024-08-19 09:43:54.265,,,,0,1.0322083,25.885939
2024-08-19 09:43:54.329,,,,0,1.0325332,25.889063
2024-08-19 09:43:54.331,5.0007353,1.0293509,24.400002,,,
2024-08-19 09:43:54.392,,,,0,1.0329137,25.885939
2024-08-19 09:43:54.395,5.000826,1.0297488,24.398438,,,
2024-08-19 09:43:54.450,5.0009136,1.030076,24.403126,,,
2024-08-19 09:43:54.457,,,,0,1.0333333,25.8875
2024-08-19 09:43:54.509,5.000858,1.0304308,24.392189,,,
2024-08-19 09:43:54.519,,,,0,1.0336827,25.892189
2024-08-19 09:43:54.571,5.0006075,1.0307925,24.398438,,,
2024-08-19 09:43:54.580,,,,0,1.0340521,25.8875
2024-08-19 09:43:54.640,,,,0,1.0343924,25.885939
2024-08-19 09:43:54.642,5.000464,1.0312132,24.401564,,,
2024-08-19 09:43:54.694,5.0005784,1.0315076,24.393751,,,
2024-08-19 09:43:54.703,,,,0,1.0347537,25.885939
2024-08-19 09:43:54.760,5.0007486,1.0318532,24.401564,,,
2024-08-19 09:43:54.767,,,,0,1.0351136,25.885939
2024-08-19 09:43:54.834,,,,0,1.03545,25.890625
2024-08-19 09:43:54.836,5.0004706,1.0322866,24.393751,,,
2024-08-19 09:43:54.892,,,,0,1.0358726,25.889063
2024-08-19 09:43:54.893,5.000382,1.0326889,24.395313,,,
2024-08-19 09:43:54.948,5.0004716,1.0331007,24.401564,,,
2024-08-19 09:43:54.957,,,,0,1.0363799,25.889063
2024-08-19 09:43:55.015,,,,0,1.0369356,25.892189
2024-08-19 09:43:55.019,5.0009184,1.033779,24.398438,,,
2024-08-19 09:43:55.077,,,,0,1.0375787,25.890625
2024-08-19 09:43:55.079,5.001174,1.0344361,24.401564,,,
2024-08-19 09:43:55.135,5.0013723,1.0350549,24.401564,,,
2024-08-19 09:43:55.143,,,,0,1.0383852,25.889063
2024-08-19 09:43:55.202,,,,0,1.0390958,25.889063
2024-08-19 09:43:55.204,5.001458,1.0359534,24.398438,,,
2024-08-19 09:43:55.259,5.0013304,1.0366068,24.398438,,,
2024-08-19 09:43:55.268,,,,0,1.0399282,25.8875
2024-08-19 09:43:55.327,,,,0,1.040619,25.884377
2024-08-19 09:43:55.329,5.001087,1.037478,24.400002,,,
2024-08-19 09:43:55.386,5.001144,1.0381016,24.398438,,,
2024-08-19 09:43:55.395,,,,0,1.0414537,25.884377
2024-08-19 09:43:55.447,5.001013,1.0388339,24.403126,,,
2024-08-19 09:43:55.455,,,,0,1.0421383,25.889063
2024-08-19 09:43:55.509,5.000937,1.0395224,24.400002,,,
2024-08-19 09:43:55.520,,,,0,1.0428581,25.890625
2024-08-19 09:43:55.571,5.000899,1.0402364,24.398438,,,
2024-08-19 09:43:55.581,,,,0,1.0435752,25.8875
2024-08-19 09:43:55.634,5.0010414,1.0411098,24.401564,,,
2024-08-19 09:43:55.642,,,,0,1.0444711,25.885939
2024-08-19 09:43:55.697,5.0014286,1.0421566,24.398438,,,
2024-08-19 09:43:55.705,,,,0,1.0455484,25.889063
2024-08-19 09:43:55.758,5.0019555,1.0434389,24.40625,,,
2024-08-19 09:43:55.767,,,,0,1.0468479,25.885939
2024-08-19 09:43:55.834,,,,0,1.0484375,25.884377
2024-08-19 09:43:55.836,5.002248,1.0453315,24.400002,,,
2024-08-19 09:43:55.888,,,,0,1.0497117,25.890625
2024-08-19 09:43:55.890,5.002258,1.0465556,24.404688,,,
2024-08-19 09:43:55.951,,,,0,1.051053,25.893751
2024-08-19 09:43:55.952,5.002176,1.0479958,24.401564,,,
2024-08-19 09:43:56.012,,,,0,1.0524577,25.885939
2024-08-19 09:43:56.014,5.002017,1.0493484,24.403126,,,
2024-08-19 09:43:56.076,,,,0,1.0537754,25.8875
2024-08-19 09:43:56.077,5.0019135,1.0507095,24.392189,,,
2024-08-19 09:43:56.132,5.0019,1.0517606,24.403126,,,
2024-08-19 09:43:56.139,,,,0,1.0551896,25.889063
2024-08-19 09:43:56.192,5.0018296,1.0530016,24.401564,,,
2024-08-19 09:43:56.201,,,,0,1.0563903,25.8875
2024-08-19 09:43:56.259,,,,0,1.0576003,25.885939
2024-08-19 09:43:56.260,5.0016685,1.0544809,24.403126,,,
2024-08-19 09:43:56.321,,,,0,1.0588776,25.890625
2024-08-19 09:43:56.323,5.001744,1.0558212,24.401564,,,
2024-08-19 09:43:56.376,5.0020833,1.0570624,24.401564,,,
2024-08-19 09:43:56.385,,,,0,1.0604225,25.885939
2024-08-19 09:43:56.446,,,,0,1.0619975,25.885939
2024-08-19 09:43:56.447,5.0025263,1.0589197,24.401564,,,
2024-08-19 09:43:56.504,5.0025163,1.0603313,24.398438,,,
2024-08-19 09:43:56.511,,,,0,1.0637677,25.890625
2024-08-19 09:43:56.566,5.0023646,1.0620651,24.400002,,,
2024-08-19 09:43:56.574,,,,0,1.0654935,25.885939
2024-08-19 09:43:56.633,5.0021877,1.0637048,24.393751,,,
2024-08-19 09:43:56.641,,,,0,1.0672523,25.8875
2024-08-19 09:43:56.694,,,,0,1.0686252,25.889063
2024-08-19 09:43:56.697,5.002124,1.0655427,24.400002,,,
2024-08-19 09:43:56.757,,,,0,1.0702448,25.8875
2024-08-19 09:43:56.761,5.0020566,1.0671521,24.403126,,,
2024-08-19 09:43:56.816,5.0017796,1.0685022,24.396875,,,
2024-08-19 09:43:56.825,,,,0,1.0719274,25.885939
2024-08-19 09:43:56.875,5.0017858,1.0699298,24.401564,,,
2024-08-19 09:43:56.882,,,,0,1.0733477,25.882812
2024-08-19 09:43:56.943,,,,0,1.0747441,25.889063
2024-08-19 09:43:56.945,5.00168,1.0715832,24.40625,,,
2024-08-19 09:43:56.999,5.0017557,1.072848,24.395313,,,
2024-08-19 09:43:57.006,,,,0,1.0762714,25.8875
2024-08-19 09:43:57.063,5.0017548,1.0744275,24.404688,,,
2024-08-19 09:43:57.072,,,,0,1.0779195,25.884377
2024-08-19 09:43:57.126,5.0018716,1.0760556,24.403126,,,
2024-08-19 09:43:57.134,,,,0,1.0794903,25.882812
2024-08-19 09:43:57.193,,,,0,1.0809492,25.889063
2024-08-19 09:43:57.196,5.002046,1.0779034,24.400002,,,
2024-08-19 09:43:57.253,,,,0,1.0824807,25.890625
2024-08-19 09:43:57.258,5.001851,1.0793685,24.396875,,,
2024-08-19 09:43:57.318,,,,0,1.0840282,25.892189
2024-08-19 09:43:57.320,5.001687,1.0809121,24.396875,,,
2024-08-19 09:43:57.379,,,,0,1.0854957,25.885939
2024-08-19 09:43:57.381,5.00162,1.0823752,24.404688,,,
2024-08-19 09:43:57.437,5.001699,1.0836477,24.401564,,,
2024-08-19 09:43:57.445,,,,0,1.0870596,25.88125
2024-08-19 09:43:57.504,,,,0,1.0883424,25.8875
2024-08-19 09:43:57.506,5.00166,1.0852299,24.400002,,,
2024-08-19 09:43:57.567,,,,0,1.0897291,25.8875
